dataset,softmax_scaling_factor,v_scaling_factor,softmax_variance_fresh,v_variance_fresh,loss_mean,loss_std,loss_variance,loss_min,loss_max,m1_mean,m1_std,m1_variance,m1_min,m1_max,m2_mean,m2_std,m2_variance,m2_min,m2_max,time_ms_mean,time_ms_variance
mrpc,16,46,0.3200195,2.775727e-19,0.9712156277436478,0.03420936234573267,0.0011702804721016322,0.9344908067813287,1.0132800065554106,0.49068627450980384,0.03011416186942681,0.0009068627450980395,0.4362745098039216,0.5269607843137255,0.5073437691380788,0.02887968223619857,0.0008340360460638034,0.45581390437881475,0.5433975805619944,121.01056575775146,6.214689601095474
mrpc,16,48,0.3200195,1.734829e-20,0.9507352127478672,0.046590744959112494,0.0021706975158450664,0.9045922572796161,1.0391457424714015,0.4965686274509803,0.027842101610123394,0.0007751826220684356,0.44362745098039214,0.5245098039215687,0.5131933843486347,0.0271688041209934,0.000738143917364908,0.46110514047664836,0.5390096391316889,121.65084251990686,7.589657572576568
mrpc,18,10,0.02000122,1310.8,0.8123025506734848,0.013661700161091778,0.0001866420512915751,0.7946686790539668,0.829636411024974,0.4656862745098039,0.025938738343770498,0.0006728181468665899,0.42401960784313725,0.5,0.47843387580087715,0.027637894811612655,0.0007638532296177658,0.43265048865852546,0.5137704918032786,120.90637683868408,0.5666618693533592
mrpc,18,12,0.02000122,81.925,0.8092606008052826,0.017421184972243972,0.00030349768583713926,0.778262021449896,0.8320030226157262,0.47892156862745094,0.01757884419317755,0.000309015763168012,0.46078431372549017,0.5122549019607843,0.49381390427667593,0.017910826721658835,0.0003207977138532881,0.47418243670615584,0.5275767531050793,121.06585686023418,12.789541995714433
mrpc,18,14,0.02000122,5.120312,0.8011618018150329,0.011011827916206356,0.0001212603540561416,0.7837666227267339,0.8159179870898907,0.4980392156862745,0.01843293693819918,0.00033977316416762776,0.47794117647058826,0.5294117647058824,0.5153695978707618,0.01772931166257167,0.00031432849202859983,0.49619906717093415,0.5455882352941176,121.02465629577637,8.665270262737234
mrpc,18,16,0.02000122,0.3200195,0.904309159058791,0.033264338414529006,0.00110651621015631,0.8742922865427457,0.9629694406802838,0.48235294117647054,0.013637674258081916,0.00018598615916955012,0.4632352941176471,0.5,0.49777235686604937,0.013860223380813308,0.0001921057921660439,0.47682875991185103,0.514173879218127,120.85897372319148,10.255811982606023
mrpc,18,18,0.02000122,0.02000122,0.9911534123695812,0.02099394007897001,0.0004407455200393833,0.9697386301480807,1.0290604623464437,0.46960784313725484,0.014088341042352862,0.0001984813533256441,0.44362745098039214,0.4852941176470588,0.4831895170032863,0.012474279158756643,0.00015560764053059034,0.4596142928738459,0.4964858089354463,121.30030485299918,1.109516148807898
mrpc,18,20,0.02000122,0.001250076,1.0085796594619751,0.03694079815745022,0.001364622568509478,0.9664729948227222,1.0682371648458333,0.44950980392156864,0.020716222165799447,0.00042916186082276025,0.41421568627450983,0.47794117647058826,0.46120331078709925,0.020304722612158644,0.0004122817603567066,0.4252539582153208,0.48777863221700146,120.99935274857742,7.0735815890224005
mrpc,18,22,0.02000122,7.812977e-05,0.9885125079980265,0.04659883342929999,0.002171451276971646,0.9265766854469593,1.0463493053729718,0.47009803921568627,0.02744222549466353,0.000753075740099961,0.43137254901960786,0.5024509803921569,0.4825945781036108,0.027805246351570542,0.0007731317246715269,0.4455014787083098,0.5171149772502225,121.59180090977596,7.621906810259699
mrpc,18,24,0.02000122,4.88311e-06,0.9892472565174103,0.03510832162263918,0.0012325942471586738,0.9350336239888117,1.0446866888266344,0.484313725490196,0.02228101603404612,0.0004964436755094204,0.4583333333333333,0.5196078431372549,0.4979920954292612,0.023465226170650014,0.0005506168392397583,0.47302361287268707,0.5353244130270134,121.08361537639912,0.08638287916379565
mrpc,18,26,0.02000122,3.051944e-07,1.0134319681387682,0.018169100126458358,0.0003301161994052692,0.9929919724281018,1.043443161707658,0.4588235294117647,0.011947115300935235,0.0001427335640138408,0.4411764705882353,0.47549019607843135,0.47253380802126993,0.014062678962023453,0.000197758939588937,0.45136335784313725,0.49181226472025064,121.41513090867261,16.27728097212278
mrpc,18,28,0.02000122,1.907465e-08,0.9730534161512668,0.040171847760006284,0.001613777352453122,0.9351119662706668,1.0490457644829383,0.47696078431372546,0.027668952532686444,0.0007655709342560556,0.42892156862745096,0.5098039215686274,0.4922579598986957,0.027513110075855503,0.0007569712260461416,0.44488324807795737,0.5256027567766918,121.46082107837385,7.089818211033259
mrpc,18,30,0.02000122,1.192166e-09,1.003526802934133,0.04312289407056595,0.0018595839930212522,0.94128951888818,1.0661060833013976,0.4598039215686275,0.01831523695320531,0.00033544790465205726,0.4264705882352941,0.48284313725490197,0.47326934745808347,0.017656156760633753,0.000311739871556073,0.4401541365209185,0.49320593292978343,121.10655674567587,5.432035555591382
mrpc,18,32,0.02000122,7.451035e-11,0.989763204409526,0.04834331330243754,0.0023370759410576343,0.8939830729594598,1.025758071587636,0.471078431372549,0.03944175037233618,0.0015556516724336811,0.44362745098039214,0.5490196078431373,0.4839615409735078,0.04007337598112379,0.001605875462524509,0.45541513309283915,0.5633143858467886,121.30892826960637,1.262037959792623
mrpc,18,34,0.02000122,4.656897e-12,1.020207898433392,0.047611072404849665,0.0022668142155398375,0.9598691990742316,1.0838026473155389,0.45098039215686275,0.02820225463459319,0.0007953671664744331,0.42401960784313725,0.5,0.46463720835805083,0.0259855390745363,0.0006752482409942528,0.4409951707083856,0.5108719286801479,120.88569310995248,11.08707288426827
mrpc,18,36,0.02000122,2.910561e-13,1.0128234175535349,0.03580686461141255,0.0012821315533000286,0.9618819585213294,1.0631791788798113,0.45931372549019606,0.02665152395895723,0.0007103037293348712,0.42401960784313725,0.4950980392156863,0.47224076154088246,0.027848155386451242,0.0007755197584279333,0.43487313883096396,0.5090035358405657,121.24880093794602,1.4378382890415473
mrpc,18,38,0.02000122,1.8191e-14,0.9965416958698861,0.017738569146584306,0.00031465683536815265,0.9697080208705022,1.0173056790461907,0.46862745098039216,0.013006371726883922,0.00016916570549788546,0.4534313725490196,0.4877450980392157,0.4835225149899028,0.012588497316744924,0.00015847026469369417,0.4699155895542073,0.5028425135236281,120.91604746305025,6.457611264236144
mrpc,18,40,0.02000122,1.136938e-15,0.9686389473768381,0.023382298881225318,0.0005467319009709507,0.9269042313098907,0.9938781490692725,0.49607843137254903,0.008289967904552819,6.872356785851584e-05,0.4877450980392157,0.5098039215686274,0.5095530651360995,0.0092024286145389,8.468469240568433e-05,0.5007178576327711,0.5253417237465094,121.45630396329439,7.486867058070456
mrpc,18,42,0.02000122,7.105861e-17,0.9659599982775176,0.005523868560592139,3.0513123874698274e-05,0.9597143966418046,0.9757109674123617,0.4730392156862745,0.012688410887789003,0.00016099577085736252,0.4534313725490196,0.4852941176470588,0.48700644701569945,0.013480838258761266,0.00018173300015888148,0.46870800137933244,0.5009898155549211,121.60461499140813,12.476928421376462
mrpc,18,44,0.02000122,4.441163e-18,0.9900311983548677,0.024233870887128525,0.0005872804981740155,0.969186374774346,1.0353864316756909,0.4632352941176471,0.023355155391316863,0.0005454632833525571,0.42892156862745096,0.49019607843137253,0.4788717185696731,0.023495566068641515,0.0005520416248858985,0.4433840231025631,0.5068748872939733,121.21503353118896,0.4594224113796212
mrpc,18,46,0.02000122,2.775727e-19,0.970896315574646,0.020558059934760915,0.00042263382828122193,0.948684233885545,1.000606046273158,0.49068627450980395,0.006827641312345158,4.6616685890042315e-05,0.48284313725490197,0.5,0.5064927366827658,0.007048316169420617,4.967876082411612e-05,0.4990309303069053,0.5158485582214396,121.61738505730264,9.703841586467352
mrpc,18,48,0.02000122,1.734829e-20,1.0188467653898092,0.02949308327508348,0.0008698419610710089,0.9749883161141322,1.0579224687356215,0.44411764705882356,0.024084546071643616,0.0005800653594771239,0.4215686274509804,0.49019607843137253,0.4586032018873471,0.02365542923942157,0.000559579332501281,0.4392076022426731,0.5046478768498549,130.72232833275427,116.66729362441927
mrpc,20,10,0.001250076,1310.8,0.8199749749440413,0.017531040650350556,0.0003073373862842436,0.7917049320844504,0.8378136685261359,0.46911764705882353,0.01778270308550691,0.00031622452902729705,0.4362745098039216,0.4852941176470588,0.484993911574473,0.018067477803510586,0.0003264337541803478,0.45180006428801034,0.5006449948400413,139.88308906555176,11.049237205446648
mrpc,20,12,0.001250076,81.925,0.7781940854512728,0.02663464021752365,0.0007094040595169282,0.7335965404143701,0.8117176408951099,0.5044117647058823,0.015686274509803918,0.0002460592079969242,0.4803921568627451,0.5294117647058824,0.5213766190888167,0.015567067035474232,0.0002423335760869485,0.4971389221832934,0.545798319327731,137.2260992343609,10.25959702866394
mrpc,20,14,0.001250076,5.120312,0.9312247212116536,0.02313787393997981,0.0005353612104623968,0.8955388435950646,0.968058162010633,0.3931372549019608,0.019149044102573138,0.0003666858900422911,0.3700980392156863,0.4264705882352941,0.3731966696064073,0.021574263816852592,0.000465448859239155,0.3419488764567866,0.407764475653275,129.93931953723614,144.95312486204426
mrpc,20,16,0.001250076,0.3200195,0.8699504455694786,0.0244387195098307,0.0005972510112801797,0.831252858042717,0.9014571905136108,0.5,0.026534056083773246,0.000704056132256824,0.47549019607843135,0.5441176470588235,0.4921414089249237,0.029975330269208983,0.0008985204247481563,0.4659433220742252,0.5415537402501559,136.48419563586896,6.970685528153919
mrpc,20,18,0.001250076,0.02000122,0.5073494871075337,0.008042243197027758,6.467767564013926e-05,0.4985072177190047,0.5222735267419082,0.763235294117647,0.01080657239463167,0.00011678200692041526,0.7426470588235294,0.7745098039215687,0.7666114537504678,0.010427302725057508,0.00010872864211999175,0.7465581662004408,0.777042782925136,137.16223790095404,4.115923674357059
mrpc,20,20,0.001250076,0.001250076,0.48180656524804927,0.014229258528869557,0.00020247179828140706,0.4607657606785114,0.5018678043897336,0.7823529411764706,0.01184612350352408,0.00014033064206074561,0.7671568627450981,0.7990196078431373,0.7839837413745359,0.011686830353691583,0.00013658200371596693,0.7699646329976522,0.800580193800008,136.97798985701343,9.482032476696029
mrpc,20,22,0.001250076,7.812977e-05,0.48678054133286847,0.025415922941845706,0.0006459691389858388,0.44217910445653474,0.5111972368680514,0.7735294117647058,0.018117371188800326,0.00032823913879277217,0.7475490196078431,0.803921568627451,0.7752622413414952,0.0176682549293392,0.0003121672322481189,0.7492796872198868,0.8047104861731393,136.74530799572284,10.7673074754845
mrpc,20,24,0.001250076,4.88311e-06,0.48805553156595965,0.030794673799363438,0.000948311934409201,0.45535311102867126,0.5426648763509897,0.7838235294117648,0.02726653722583019,0.0007434640522875834,0.7303921568627451,0.8014705882352942,0.7859631995500624,0.02797115908643392,0.000782385740638595,0.7309442039128878,0.8041825740070785,137.03523415785568,1.5162739331499455
mrpc,20,26,0.001250076,3.051944e-07,0.48040635482623034,0.024433827027382504,0.0005970119032040477,0.4570844609003801,0.5119934070568818,0.7823529411764705,0.011846123503524113,0.0001403306420607464,0.7647058823529411,0.7990196078431373,0.7827656067726882,0.011628172671508591,0.00013521439967841925,0.7665329098146435,0.7998282483274678,136.98944311875562,9.540314136304868
mrpc,20,28,0.001250076,1.907465e-08,0.49250902694005233,0.026560741564662795,0.0007054729924648058,0.4502074047923088,0.5289861697417039,0.7779411764705882,0.005923061751762024,3.5082660515186214e-05,0.7696078431372549,0.7843137254901961,0.7798125630705219,0.0060525352579630706,3.6633183048886094e-05,0.7705348212534386,0.7855924978687127,136.57677173614502,1.4696639298296985
mrpc,20,30,0.001250076,1.192166e-09,0.49017391594556664,0.02540949376527163,0.0006456423734073778,0.44866304901930004,0.5177391595565356,0.7740196078431373,0.017079658225670948,0.0002917147251057293,0.7573529411764706,0.803921568627451,0.7753882392920384,0.016820142526242282,0.0002829171946031041,0.7580916616413573,0.805084088971557,136.9845482019278,7.798642096086375
mrpc,20,32,0.001250076,7.451035e-11,0.46545594466420326,0.03295452585115595,0.0010860007740745056,0.41367498298103994,0.511169324700649,0.7833333333333333,0.011348859708617863,0.00012879661668588994,0.7671568627450981,0.8014705882352942,0.7850596951472275,0.011708903247369512,0.00013709841525626028,0.7706954837051607,0.8038645818190508,136.67255364931546,9.340193827505269
mrpc,20,34,0.001250076,4.656897e-12,0.48932176232337954,0.02322475390265128,0.0005393891938387158,0.4493302502311193,0.5167898977032075,0.7651960784313725,0.010093755040183349,0.00010188389081122677,0.7549019607843137,0.7794117647058824,0.7676180366471966,0.009718460060208928,9.444846594187613e-05,0.7568051143902538,0.7815145504764712,137.41404643425574,0.8828532070875804
mrpc,20,36,0.001250076,2.910561e-13,0.5263904077502397,0.03174954710098893,0.0010080337411179144,0.4786153045984415,0.5572367654396937,0.75,0.012106950034537739,0.00014657823913879337,0.7328431372549019,0.7696078431372549,0.7522852861556133,0.011796055583689269,0.00013914692733348676,0.7360646841762536,0.7718040860532034,136.04559164780835,20.291081747373504
mrpc,20,38,0.001250076,1.8191e-14,0.4982493423498594,0.017962667382637496,0.000322657419499269,0.4807653037401346,0.5264038753051025,0.7705882352941176,0.009630824855092405,9.275278738946564e-05,0.7549019607843137,0.7843137254901961,0.7726332028900729,0.009645138758633844,9.30287016733008e-05,0.7572383894183015,0.7855924978687127,137.0916696695181,4.301056411523712
mrpc,20,40,0.001250076,1.136938e-15,0.4796615701455337,0.02368506730764573,0.0005609824133677086,0.4482326891559821,0.5115703745530202,0.7808823529411765,0.016521862300345823,0.00027297193387158857,0.7598039215686274,0.803921568627451,0.7822586140699783,0.017295638637122912,0.0002991391158659389,0.7587674041791458,0.8054440915122029,136.86140317183273,4.664481993805682
mrpc,20,42,0.001250076,7.105861e-17,0.5029282682217084,0.03458761463994526,0.0011963030864813554,0.47068609641148496,0.5697046598562827,0.7681372549019608,0.0214008626989638,0.00045799692425990007,0.7377450980392157,0.803921568627451,0.7697781102628919,0.01992005959983412,0.0003968087744609435,0.7409075340078819,0.8026302719669428,137.394459430988,6.134506440439924
mrpc,20,44,0.001250076,4.441163e-18,0.4922745707516486,0.03409563762086257,0.001162512504773179,0.4542843917241463,0.5562716470314906,0.7740196078431373,0.012631469339926586,0.0001595540176855054,0.7524509803921569,0.7867647058823529,0.7763929818628823,0.013469156046767423,0.00018141816461217142,0.7521907888190951,0.7893360323241657,137.09817299476038,4.935956400514143
mrpc,20,46,0.001250076,2.775727e-19,0.4984518029368841,0.026491040694640856,0.0007017752370851178,0.4754558497896561,0.5372578473045275,0.763235294117647,0.005716619504750308,3.267973856209166e-05,0.7549019607843137,0.7720588235294118,0.7637786818003807,0.005700605582562925,3.249690400794758e-05,0.7549019607843137,0.7727527730570327,136.80685666891245,4.068512391620289
mrpc,20,48,0.001250076,1.734829e-20,0.48216307415412024,0.034363841997797594,0.0011808736368495978,0.42710296637736833,0.5245138166042475,0.7661764705882352,0.02348852657002145,0.0005517108804306036,0.7401960784313726,0.7990196078431373,0.767104404415958,0.022300501806472087,0.0004973123808204649,0.743539143598616,0.7981523177825506,137.64459353226883,2.3859518605079972
mrpc,22,10,7.812977e-05,1310.8,0.7940155015541956,0.013949304203696614,0.00019458308776726803,0.7705257466206183,0.8118727619831378,0.48235294117647054,0.013637674258081912,0.00018598615916955004,0.4681372549019608,0.5073529411764706,0.49877598005272805,0.013777744103344975,0.00018982623257725724,0.48587984808960794,0.5244459585905463,136.81775973393366,4.843855405607235
mrpc,22,12,7.812977e-05,81.925,0.7894419280382303,0.01780807036145049,0.00031712736999837135,0.7700526209977957,0.8202217358809251,0.5009803921568627,0.02200974933396435,0.00048442906574394423,0.47058823529411764,0.5294117647058824,0.518112835012712,0.021402633410766227,0.0004580727169156468,0.48869381196849154,0.5455882352941176,137.47728604536792,5.789068598960797
mrpc,22,14,7.812977e-05,5.120312,1.1954321590753703,0.03415252317454192,0.0011663948391876227,1.146220312668727,1.2478300424722524,0.35196078431372546,0.023127698258991084,0.0005348904267589392,0.31862745098039214,0.3872549019607843,0.28676018108251533,0.031093356714382403,0.0009667968317678292,0.2374803909293779,0.33112951062778057,137.21497242267316,3.924963446717632
mrpc,22,16,7.812977e-05,0.3200195,0.4135467203763815,0.017280829515452654,0.0002986270687421396,0.3926188980157559,0.4396585919536077,0.8117647058823529,0.01721977261789245,0.0002965205690119186,0.7843137254901961,0.8333333333333334,0.8137465426775219,0.01705058244752152,0.00029072236179972905,0.7863697826881052,0.8352055352055351,136.986099756681,4.219506760957662
mrpc,22,18,7.812977e-05,0.02000122,0.3342426213507469,0.009950653672383862,9.901550850772646e-05,0.3177945029277068,0.3491806485331975,0.8691176470588236,0.009754778795162943,9.515570934256061e-05,0.8529411764705882,0.8823529411764706,0.8663474307311129,0.01009513200045644,0.00010191169010663965,0.8493065046087639,0.8797794117647059,137.41215925950272,2.4405075638624045
mrpc,22,20,7.812977e-05,0.001250076,0.3410107298252674,0.015147963974401886,0.00022946081256977738,0.3136403119334808,0.35419492710095185,0.8676470588235293,0.006756886643181498,4.565551710880453e-05,0.8553921568627451,0.875,0.864733119391256,0.006964400732354869,4.850287756082504e-05,0.8516079022938619,0.8713571611674662,137.1555988605206,5.099608937411534
mrpc,22,22,7.812977e-05,7.812977e-05,0.3523321406772503,0.011008718310547835,0.00012119187884099118,0.3334672482540974,0.36742257670714307,0.8607843137254901,0.008823529411764713,7.785467128027695e-05,0.8455882352941176,0.8725490196078431,0.8580295204529984,0.009233906252180823,8.526502467406409e-05,0.8419928372500535,0.8701120843419005,139.30086172544037,5.701584879296601
mrpc,22,24,7.812977e-05,4.88311e-06,0.35199859027679153,0.010048059080649898,0.00010096349128823086,0.33739166878736937,0.3621685920426479,0.8651960784313726,0.007434191611815255,5.526720492118431e-05,0.8529411764705882,0.875,0.8622128055225353,0.007527112345581263,5.665742026300186e-05,0.8497242647058824,0.8720894396786147,138.7831816306481,4.430391040498563
mrpc,22,26,7.812977e-05,3.051944e-07,0.35093484073877335,0.00850677172245075,7.236516513788769e-05,0.33798250498679966,0.3612066028782955,0.8622549019607844,0.007657107525398706,5.86312956555175e-05,0.8529411764705882,0.8725490196078431,0.8591899821937762,0.00875877383176927,7.671611903608614e-05,0.8479743810608799,0.8707820483777593,137.94867992401126,7.0889099986046915
mrpc,22,28,7.812977e-05,1.907465e-08,0.3471451400564267,0.010652761299883065,0.00011348132331228632,0.3324102765092483,0.3586057751224591,0.8715686274509803,0.007204381596421087,5.1903114186850846e-05,0.8627450980392157,0.8799019607843137,0.8693605884920826,0.007520940791687347,5.65645503920667e-05,0.8597426470588235,0.8786846733338582,138.8741786663349,0.4629628112670449
mrpc,22,30,7.812977e-05,1.192166e-09,0.34363549798727033,0.009599184207394366,9.21443374474894e-05,0.33371130061837345,0.3590040267086946,0.8720588235294118,0.005458592512578434,2.979623221837734e-05,0.8676470588235294,0.8799019607843137,0.8698788276061021,0.005881752894005341,3.4595017106140204e-05,0.863988207790422,0.8786846733338582,138.7324461570153,6.900461670531693
mrpc,22,32,7.812977e-05,7.451035e-11,0.35602689259327375,0.015773779785324984,0.0002488121287159271,0.3339850146036882,0.37875107245949596,0.8661764705882353,0.00828996790455283,6.872356785851605e-05,0.8529411764705882,0.875,0.8631652633748793,0.008842011728149747,7.818117140073767e-05,0.8497242647058824,0.8727781009630922,136.9551915388841,7.559476375637383
mrpc,22,34,7.812977e-05,4.656897e-12,0.3474682839157489,0.013729475194574623,0.0001884984891184399,0.33008183323993134,0.36165894109469193,0.8661764705882353,0.0063157346699633035,3.9888504421376476e-05,0.8578431372549019,0.875,0.8638362628899955,0.006800013577610661,4.6240184655689344e-05,0.8543296211218051,0.8734248592957315,136.919432419997,0.23242679630177943
mrpc,22,36,7.812977e-05,2.910561e-13,0.351041530760435,0.011862214084652191,0.0001407121229901208,0.33586902257341605,0.3652352455716867,0.8612745098039216,0.008143748885213822,6.632064590542137e-05,0.8480392156862745,0.8676470588235294,0.858356886450346,0.008034051776578944,6.454598794875129e-05,0.8459324422965592,0.8651163952781273,136.8102458807138,5.536691936829024
mrpc,22,38,7.812977e-05,1.8191e-14,0.3417375921916503,0.00787010529698527,6.19385573856356e-05,0.3294665160087439,0.3513255531971271,0.8735294117647058,0.0019607843137254832,3.844675124951914e-06,0.8700980392156863,0.875,0.8707582698011882,0.0021069857993497596,4.439389158661545e-06,0.8670733392738544,0.8727781009630922,136.45211916703443,0.6478318256723566
mrpc,22,40,7.812977e-05,1.136938e-15,0.3511667841329025,0.011791005941418966,0.00013902782111057735,0.3333349391244925,0.36583442183641285,0.8647058823529413,0.007657107525398687,5.863129565551721e-05,0.8529411764705882,0.875,0.8620790046899536,0.008296411191722827,6.883043866214378e-05,0.8488757864338021,0.8727781009630922,137.33102725102353,8.285389000005878
mrpc,22,42,7.812977e-05,7.105861e-17,0.35676348464420216,0.0059138062490790054,3.4973104351645894e-05,0.3473510405478569,0.3640247428646454,0.8705882352941178,0.00421682611129539,1.7781622452902604e-05,0.8651960784313726,0.8774509803921569,0.8679569944924035,0.004471641698020814,1.999557947547847e-05,0.8627999128033347,0.8751077734056736,125.50427913665771,65.77801185089704
mrpc,22,44,7.812977e-05,4.441163e-18,0.3476316293558249,0.006881849139589095,4.7359847580063174e-05,0.3385665794977775,0.35689566656947136,0.8686274509803923,0.007530535046929981,5.670895809304073e-05,0.8602941176470589,0.8799019607843137,0.8660428231004987,0.0075542791389172255,5.706713330867997e-05,0.857810818723456,0.8774415001432649,121.52868234194243,3.0234730243486965
mrpc,22,46,7.812977e-05,2.775727e-19,0.3523380894787036,0.006658478849006648,4.433534058266889e-05,0.3423962667584419,0.3604131957086233,0.8656862745098038,0.005674429854308954,3.2199154171472736e-05,0.8553921568627451,0.8725490196078431,0.8628879385620796,0.005980581666936307,3.5767357074894655e-05,0.8520250380595739,0.8701120843419005,120.75077570401704,4.254000711327171
mrpc,22,48,7.812977e-05,1.734829e-20,0.3463969228359369,0.01376651921985422,0.00018951705143061562,0.3276144615732707,0.36803396246754205,0.8637254901960784,0.005923061751762077,3.5082660515186844e-05,0.8553921568627451,0.8700980392156863,0.8607292632668784,0.006317705390231025,3.9913401397754155e-05,0.8516079022938619,0.8674367246447561,121.61263685960034,9.252886584867825
mrpc,24,10,4.88311e-06,1310.8,0.787846969641172,0.018607519456587354,0.000346239780327277,0.7655640267408811,0.8177720216604379,0.48921568627450984,0.015853883949800206,0.00025134563629373264,0.4632352941176471,0.5122549019607843,0.5066372875362204,0.015342205918703033,0.0002353832824518864,0.48134051183475324,0.5287066751375156,120.8638172883254,0.7310307826012342
mrpc,24,12,4.88311e-06,81.925,0.8023934593567482,0.016859180256213926,0.0002842319589115134,0.7807233402362237,0.8309873388363764,0.4799019607843137,0.016064676086445035,0.000258073817762399,0.45098039215686275,0.49754901960784315,0.496007487718812,0.01523532609842348,0.00023211516132530362,0.4686750875898949,0.5136119322085628,121.44233263455904,11.65118292890612
mrpc,24,14,4.88311e-06,5.120312,1.1374156708900744,0.02944637524860942,0.0008670890152819176,1.093681248334738,1.1799189562980945,0.3857843137254902,0.011348859708617867,0.00012879661668589002,0.3700980392156863,0.39950980392156865,0.34177392100877696,0.017493713627681335,0.00030603001648732365,0.31889952153110046,0.3607028102199292,121.48851064535287,6.207949225974582
mrpc,24,16,4.88311e-06,0.3200195,0.40381961459150684,0.018810987519445058,0.00035385325145671775,0.38704437705186695,0.43965498816508514,0.8259803921568627,0.0089048539826397,7.92964244521341e-05,0.8112745098039216,0.8357843137254902,0.8264885034089129,0.009037950203032675,8.168454387249836e-05,0.8118490701655001,0.8359539215754234,120.97676533919113,8.181415240601941
mrpc,24,18,4.88311e-06,0.02000122,0.3311898092237803,0.011424213364391847,0.0001305126509951493,0.31084270918598544,0.3419722118056737,0.875,0.008347738414669775,6.968473663975345e-05,0.8602941176470589,0.8848039215686274,0.87283239087118,0.008505262784783063,7.233949503821573e-05,0.857810818723456,0.8824438878925193,121.07942287738506,0.9314197240074458
mrpc,24,20,4.88311e-06,0.001250076,0.3422208220626299,0.007359010727142517,5.4155038882198634e-05,0.3299779393351995,0.3516851944419054,0.8705882352941178,0.0028583097523751373,8.169934640522819e-06,0.8676470588235294,0.875,0.8675989207624191,0.003053453129457915,9.323576013796335e-06,0.863988207790422,0.8717288646946939,119.61770424476038,23.325231552280712
mrpc,24,22,4.88311e-06,7.812977e-05,0.33361412395651524,0.0116149845428429,0.00013490786593047948,0.32084850250528407,0.353169254385508,0.8764705882352942,0.00814374888521377,6.632064590542053e-05,0.8651960784313726,0.8897058823529411,0.873776475963842,0.008139777689265146,6.625598083065864e-05,0.8624343368955015,0.8871377408928953,121.55365026914157,8.280778363031782
mrpc,24,24,4.88311e-06,4.88311e-06,0.3344032571292841,0.006161305711503961,3.7961688070611336e-05,0.3241269150032447,0.34245475152364147,0.8754901960784313,0.0036021907982105427,1.2975778546712708e-05,0.8700980392156863,0.8799019607843137,0.8733018146331271,0.00369353087671663,1.3642170337259117e-05,0.8681304045260836,0.8783885903037421,120.88194260230432,0.8865484594197728
mrpc,24,26,4.88311e-06,3.051944e-07,0.34599288707742326,0.00543283955115118,2.9515745588552562e-05,0.34116404274335277,0.3562118293574223,0.8705882352941178,0.005674429854308914,3.219915417147229e-05,0.8627450980392157,0.8799019607843137,0.8680412363471204,0.0057096344560381845,3.259992562157846e-05,0.8604871502653566,0.8774415001432649,121.34868731865515,10.498385191835363
mrpc,24,28,4.88311e-06,1.907465e-08,0.3424160612317232,0.006842585305813059,4.682097366732879e-05,0.3338194489479065,0.3505569842572396,0.875,0.0101649222320234,0.00010332564398308358,0.8553921568627451,0.8848039215686274,0.8725098748978672,0.010269749996102173,0.00010546776498244058,0.8528217246435773,0.8827562891228496,112.75943976182202,263.4359359118387
mrpc,24,30,4.88311e-06,1.192166e-09,0.343659535738138,0.003887056416530818,1.5109207585293404e-05,0.3378614682990771,0.3492555357515812,0.875,0.005589095221074186,3.1237985390234307e-05,0.8700980392156863,0.8848039215686274,0.8725067161019119,0.00557122966222991,3.10385999493104e-05,0.8677890068832136,0.8821216404881352,121.45461485936092,5.743822312042911
mrpc,24,32,4.88311e-06,7.451035e-11,0.3396053354327495,0.00929197075646991,8.634072053909196e-05,0.3273321943214306,0.35400151518675,0.8808823529411764,0.009505254622384964,9.034986543637072e-05,0.8700980392156863,0.8970588235294118,0.8784376009607759,0.009710240973307199,9.428877975969392e-05,0.8674367246447561,0.8950905296607657,120.7624490444477,6.858578294957665
mrpc,24,34,4.88311e-06,4.656897e-12,0.34473294065548826,0.013162963167530633,0.00017326359934976808,0.3358869675833445,0.37061079347936005,0.8715686274509803,0.009630824855092405,9.275278738946565e-05,0.8553921568627451,0.8823529411764706,0.8689816303772581,0.009657982362253133,9.32766233095926e-05,0.8528217246435773,0.8801034624694466,120.98396191230185,1.2517584410305802
mrpc,24,36,4.88311e-06,2.910561e-13,0.3457075229057899,0.007568684128886347,5.7284979442856086e-05,0.33581459407623,0.35914996982767033,0.8700980392156863,0.005141219843971313,2.643214148404441e-05,0.8627450980392157,0.875,0.8679062734041834,0.0054961745857585766,3.0207935077138462e-05,0.8601207062143542,0.8734248592957315,120.78338953164908,11.644838827690165
mrpc,24,38,4.88311e-06,1.8191e-14,0.34122808013971034,0.007944011908343816,6.310732519990836e-05,0.33461987556746375,0.35641882282037,0.8754901960784313,0.0028583097523751373,8.169934640522819e-06,0.8725490196078431,0.8799019607843137,0.873037438919264,0.0030432690045514195,9.261486234063387e-06,0.8697610294117647,0.8777671950429711,121.17189260629507,8.728891899912233
mrpc,24,40,4.88311e-06,1.136938e-15,0.33734500316473154,0.010463517165728988,0.0001094851914775052,0.3232481505435247,0.35236943842699897,0.8720588235294118,0.0039215686274509665,1.5378700499807656e-05,0.8676470588235294,0.8774509803921569,0.8693657948602944,0.003911635283702943,1.5300890592709808e-05,0.8651163952781273,0.8751077734056736,121.33040978358342,6.186698660201607
