task,arch,model,probe,probe_display,layer,count,n_zero,pct_zero,n_gt1,pct_gt1,n_gt10,pct_gt10,"pct_(1e-08,1e-07]","pct_(1e-07,1e-06]","pct_(1e-06,1e-05]","pct_(1e-05,1e-04]","pct_(1e-04,1e-03]","pct_(1e-03,1e-02]","pct_(1e-02,1e-01]","pct_(1e-01,1e+00]","pct_(1e+00,1e+01]","pct_(1e+01,1e+02]","pct_(1e+02,1e+03]","pct_(1e+03,1e+04]","pct_(1e+04,1e+05]"
mrpc,bert,textattack/bert-base-uncased-MRPC,attn_output,Attn × Wₒ,6,360579072,4,0.0000,2238507,0.6208,0,0.0000,0.0000,0.0003,0.0029,0.0292,0.2916,2.9140,27.0657,69.0754,0.6208,0.0000,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,attn_output,Attn × Wₒ,7,360579072,5,0.0000,1541402,0.4275,0,0.0000,0.0000,0.0003,0.0032,0.0316,0.3172,3.1642,29.2708,66.7852,0.4275,0.0000,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,attn_output,Attn × Wₒ,8,360579072,5,0.0000,2167269,0.6011,0,0.0000,0.0000,0.0003,0.0028,0.0279,0.2787,2.7848,25.8809,70.4237,0.6011,0.0000,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,attn_output,Attn × Wₒ,9,360579072,4,0.0000,3065467,0.8502,0,0.0000,0.0000,0.0003,0.0027,0.0265,0.2661,2.6616,25.6460,70.5467,0.8502,0.0000,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,attn_output,Attn × Wₒ,10,360579072,1,0.0000,415989,0.1154,0,0.0000,0.0000,0.0003,0.0033,0.0335,0.3350,3.3425,31.7939,64.3760,0.1154,0.0000,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,attn_output,Attn × Wₒ,11,360579072,5,0.0000,336787,0.0934,0,0.0000,0.0000,0.0004,0.0035,0.0357,0.3571,3.5654,31.9845,63.9598,0.0934,0.0000,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,attn_output,Attn × Wₒ,AGG,4326948864,48,0.0000,18501927,0.4276,0,0.0000,0.0000,0.0003,0.0034,0.0341,0.3414,3.4115,31.6619,64.1197,0.4276,0.0000,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_attn_ln,Post-Attn sub-block,0,360579072,0,0.0000,100026509,27.7405,113058,0.0314,0.0000,0.0001,0.0007,0.0076,0.0766,0.7666,7.6486,63.7594,27.7092,0.0314,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_attn_ln,Post-Attn sub-block,1,360579072,0,0.0000,81520382,22.6082,437964,0.1215,0.0000,0.0001,0.0009,0.0087,0.0873,0.8719,8.7094,67.7136,22.4867,0.1215,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_attn_ln,Post-Attn sub-block,2,360579072,0,0.0000,68120944,18.8921,459365,0.1274,0.0000,0.0001,0.0010,0.0096,0.0961,0.9587,9.5645,70.4780,18.7647,0.1274,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_attn_ln,Post-Attn sub-block,3,360579072,0,0.0000,62289979,17.2750,439796,0.1220,0.0000,0.0001,0.0010,0.0104,0.1046,1.0464,10.3983,71.1642,17.1530,0.1220,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_attn_ln,Post-Attn sub-block,4,360579072,0,0.0000,58103013,16.1138,441080,0.1223,0.0000,0.0001,0.0011,0.0109,0.1102,1.0983,10.8489,71.8167,15.9915,0.1203,0.0020,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_attn_ln,Post-Attn sub-block,5,360579072,0,0.0000,62239430,17.2610,420988,0.1168,0.0000,0.0001,0.0011,0.0107,0.1062,1.0602,10.5008,71.0600,17.1442,0.1168,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_attn_ln,Post-Attn sub-block,6,360579072,0,0.0000,63718912,17.6713,412435,0.1144,0.0000,0.0001,0.0010,0.0105,0.1055,1.0527,10.3933,70.7656,17.5569,0.1144,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_attn_ln,Post-Attn sub-block,7,360579072,0,0.0000,67894827,18.8294,426068,0.1182,0.0000,0.0001,0.0010,0.0102,0.1011,1.0105,9.9916,70.0562,18.7112,0.1182,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_attn_ln,Post-Attn sub-block,8,360579072,0,0.0000,69461453,19.2639,281572,0.0781,0.0000,0.0001,0.0010,0.0100,0.0996,0.9990,9.8797,69.7467,19.1858,0.0781,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_attn_ln,Post-Attn sub-block,9,360579072,0,0.0000,65366186,18.1281,254483,0.0706,0.0000,0.0001,0.0010,0.0098,0.0988,0.9840,9.8005,70.9777,18.0575,0.0706,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_attn_ln,Post-Attn sub-block,10,360579072,0,0.0000,62469229,17.3247,299658,0.0831,0.0000,0.0001,0.0010,0.0101,0.1006,1.0094,10.0490,71.5051,17.2416,0.0831,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_attn_ln,Post-Attn sub-block,11,360579072,0,0.0000,55721887,15.4534,401341,0.1113,0.0000,0.0001,0.0011,0.0108,0.1076,1.0758,10.7105,72.6407,15.3421,0.1113,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_attn_ln,Post-Attn sub-block,AGG,4326948864,0,0.0000,816932751,18.8801,4387808,0.1014,0.0000,0.0001,0.0010,0.0099,0.0995,0.9944,9.8746,70.1403,18.7787,0.1012,0.0002,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_input,FFN1 (GELU in),0,1442316288,0,0.0000,1212291599,84.0517,1648163,0.1143,0.0000,0.0000,0.0001,0.0013,0.0132,0.1324,1.3225,14.4786,83.9374,0.1143,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_input,FFN1 (GELU in),1,1442316288,1,0.0000,1168951445,81.0468,384347,0.0266,0.0000,0.0000,0.0002,0.0015,0.0154,0.1534,1.5342,17.2485,81.0202,0.0266,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_input,FFN1 (GELU in),2,1442316288,1,0.0000,1220991833,84.6549,461572,0.0320,0.0000,0.0000,0.0001,0.0012,0.0116,0.1155,1.1575,14.0592,84.6229,0.0320,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_input,FFN1 (GELU in),3,1442316288,1,0.0000,1174680089,81.4440,988400,0.0685,0.0000,0.0000,0.0001,0.0015,0.0145,0.1454,1.4553,16.9393,81.3755,0.0685,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_input,FFN1 (GELU in),4,1442316288,1,0.0000,1163205333,80.6484,653408,0.0453,0.0000,0.0000,0.0002,0.0015,0.0154,0.1539,1.5427,17.6378,80.6031,0.0453,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_input,FFN1 (GELU in),5,1442316288,1,0.0000,1124397770,77.9578,195769,0.0136,0.0000,0.0000,0.0002,0.0017,0.0175,0.1742,1.7413,20.1073,77.9442,0.0136,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_input,FFN1 (GELU in),6,1442316288,0,0.0000,1154042575,80.0131,60939,0.0042,0.0000,0.0000,0.0002,0.0016,0.0156,0.1554,1.5538,18.2604,80.0089,0.0042,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_input,FFN1 (GELU in),7,1442316288,0,0.0000,1132005942,78.4853,215986,0.0150,0.0000,0.0000,0.0002,0.0016,0.0156,0.1554,1.5613,19.7806,78.4703,0.0150,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_input,FFN1 (GELU in),8,1442316288,2,0.0000,1104105908,76.5509,421346,0.0292,0.0000,0.0000,0.0002,0.0017,0.0167,0.1667,1.6742,21.5897,76.5217,0.0292,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_input,FFN1 (GELU in),9,1442316288,1,0.0000,1124352160,77.9546,1398422,0.0970,0.0000,0.0000,0.0001,0.0014,0.0136,0.1359,1.3666,20.5278,77.8577,0.0970,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_input,FFN1 (GELU in),10,1442316288,2,0.0000,1077480340,74.7049,466933,0.0324,0.0000,0.0000,0.0002,0.0015,0.0149,0.1495,1.5050,23.6241,74.6725,0.0320,0.0004,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_input,FFN1 (GELU in),11,1442316288,2,0.0000,940054250,65.1767,266008,0.0184,0.0000,0.0000,0.0002,0.0022,0.0220,0.2196,2.2073,32.3721,65.1583,0.0184,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_input,FFN1 (GELU in),AGG,17307795456,12,0.0000,13596559244,78.5574,7161293,0.0414,0.0000,0.0000,0.0002,0.0015,0.0155,0.1548,1.5518,19.7188,78.5161,0.0413,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_output,GELU output,0,1442316288,26810577,1.8589,22861025,1.5850,10329,0.0007,0.0000,1.6266,2.9545,5.3799,10.1533,18.6057,34.8015,23.0346,1.5843,0.0007,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_output,GELU output,1,1442316288,5598566,0.3882,12789333,0.8867,2976,0.0002,0.0000,0.2963,0.8354,2.5049,7.1377,18.0170,41.4087,28.5252,0.8865,0.0002,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_output,GELU output,2,1442316288,4559632,0.3161,7209047,0.4998,14672,0.0010,0.0000,0.5001,1.3215,3.4246,8.6134,19.9242,40.9604,24.4398,0.4988,0.0010,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_output,GELU output,3,1442316288,9042727,0.6270,8862860,0.6145,0,0.0000,0.0000,0.3276,0.7813,2.2058,6.5479,18.0980,42.5034,28.2945,0.6145,0.0000,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_output,GELU output,4,1442316288,7345090,0.5093,8295934,0.5752,3462,0.0002,0.0000,0.3048,0.6512,1.7385,5.5300,17.4443,44.0940,29.1528,0.5749,0.0002,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_output,GELU output,5,1442316288,6181888,0.4286,8210974,0.5693,7344,0.0005,0.0000,0.3117,0.6385,1.5900,4.7202,14.8540,43.7006,33.1872,0.5688,0.0005,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_output,GELU output,6,1442316288,3919543,0.2718,6417087,0.4449,0,0.0000,0.0000,0.2768,0.6337,1.7054,5.1774,16.1127,44.5148,30.8624,0.4449,0.0000,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_output,GELU output,7,1442316288,2026126,0.1405,5642158,0.3912,0,0.0000,0.0000,0.1096,0.2859,0.9255,3.5046,13.6162,46.4625,34.5639,0.3912,0.0000,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_output,GELU output,8,1442316288,1138221,0.0789,6536256,0.4532,412,0.0000,0.0000,0.0343,0.1177,0.5122,2.4788,11.7496,47.0277,37.5477,0.4531,0.0000,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_output,GELU output,9,1442316288,1693621,0.1174,3714827,0.2576,27985,0.0019,0.0000,0.0230,0.0849,0.3715,1.9094,10.3185,48.3000,38.6177,0.2556,0.0019,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_output,GELU output,10,1442316288,693909,0.0481,3435645,0.2382,18627,0.0013,0.0000,0.0178,0.0504,0.2069,1.1219,7.2131,46.6326,44.4711,0.2369,0.0009,0.0004,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_output,GELU output,11,1442316288,824783,0.0572,6804830,0.4718,147,0.0000,0.0000,0.0156,0.0286,0.0857,0.4301,3.5780,39.8654,55.4676,0.4718,0.0000,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,gelu_output,GELU output,AGG,17307795456,69834683,0.4035,100779976,0.5823,85954,0.0005,0.0000,0.3203,0.6986,1.7209,4.7771,14.1276,43.3560,34.0137,0.5818,0.0005,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,ffn2_output,FFN2 output,0,360579072,2,0.0000,87557839,24.2826,883215,0.2449,0.0000,0.0001,0.0010,0.0098,0.0978,0.9794,9.7091,64.9202,24.0376,0.2449,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,ffn2_output,FFN2 output,1,360579072,6,0.0000,10583302,2.9351,363132,0.1007,0.0000,0.0002,0.0017,0.0174,0.1750,1.7465,17.2543,77.8698,2.8344,0.1007,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,ffn2_output,FFN2 output,2,360579072,5,0.0000,4622599,1.2820,7366,0.0020,0.0000,0.0002,0.0023,0.0230,0.2309,2.3096,22.5403,73.6116,1.2800,0.0000,0.0020,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,ffn2_output,FFN2 output,3,360579072,2,0.0000,5798397,1.6081,7336,0.0020,0.0000,0.0002,0.0021,0.0207,0.2067,2.0675,20.1831,75.9116,1.6060,0.0020,0.0001,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,ffn2_output,FFN2 output,4,360579072,3,0.0000,3338238,0.9258,7336,0.0020,0.0000,0.0002,0.0023,0.0229,0.2300,2.2965,22.4625,74.0598,0.9238,0.0020,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,ffn2_output,FFN2 output,5,360579072,4,0.0000,4146930,1.1501,7336,0.0020,0.0000,0.0002,0.0024,0.0238,0.2385,2.3860,23.2564,72.9426,1.1480,0.0020,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,ffn2_output,FFN2 output,6,360579072,4,0.0000,3434271,0.9524,7336,0.0020,0.0000,0.0002,0.0025,0.0250,0.2490,2.4941,24.0591,72.2177,0.9504,0.0020,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,ffn2_output,FFN2 output,7,360579072,8,0.0000,1623282,0.4502,5994,0.0017,0.0000,0.0003,0.0027,0.0264,0.2647,2.6509,25.5336,71.0712,0.4485,0.0017,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,ffn2_output,FFN2 output,8,360579072,4,0.0000,1797719,0.4986,10853,0.0030,0.0000,0.0003,0.0025,0.0250,0.2472,2.4692,24.0287,72.7286,0.4956,0.0030,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,ffn2_output,FFN2 output,9,360579072,2,0.0000,2542692,0.7052,63633,0.0176,0.0000,0.0003,0.0029,0.0292,0.2924,2.9220,28.2648,67.7832,0.6875,0.0095,0.0081,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,ffn2_output,FFN2 output,10,360579072,8,0.0000,1900635,0.5271,39202,0.0109,0.0000,0.0003,0.0034,0.0336,0.3362,3.3596,32.1179,63.6219,0.5162,0.0039,0.0068,0.0002,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,ffn2_output,FFN2 output,11,360579072,4,0.0000,10467348,2.9029,74300,0.0206,0.0000,0.0002,0.0024,0.0237,0.2390,2.3890,23.2022,71.2405,2.8823,0.0206,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,ffn2_output,FFN2 output,AGG,4326948864,52,0.0000,137813252,3.1850,1477039,0.0341,0.0000,0.0002,0.0023,0.0234,0.2339,2.3392,22.7177,71.4982,3.1509,0.0327,0.0014,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_ffn_ln,Post-FFN sub-block,0,360579072,0,0.0000,23704574,6.5740,1,0.0000,0.0000,0.0001,0.0014,0.0144,0.1440,1.4401,14.3229,77.5030,6.5740,0.0000,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_ffn_ln,Post-FFN sub-block,1,360579072,0,0.0000,26482513,7.3444,25027,0.0069,0.0000,0.0001,0.0015,0.0146,0.1457,1.4568,14.4228,76.6142,7.3375,0.0069,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_ffn_ln,Post-FFN sub-block,2,360579072,0,0.0000,23282677,6.4570,19066,0.0053,0.0000,0.0002,0.0016,0.0163,0.1631,1.6313,15.8743,75.8562,6.4517,0.0053,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_ffn_ln,Post-FFN sub-block,3,360579072,0,0.0000,28529120,7.9120,327487,0.0908,0.0000,0.0002,0.0016,0.0161,0.1610,1.6061,14.5902,75.7128,7.8212,0.0908,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_ffn_ln,Post-FFN sub-block,4,360579072,0,0.0000,30757653,8.5301,341297,0.0947,0.0000,0.0002,0.0016,0.0165,0.1647,1.6302,14.1790,75.4778,8.4354,0.0947,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_ffn_ln,Post-FFN sub-block,5,360579072,0,0.0000,40973819,11.3633,318749,0.0884,0.0000,0.0001,0.0014,0.0141,0.1414,1.4047,12.6609,74.4141,11.2749,0.0884,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_ffn_ln,Post-FFN sub-block,6,360579072,0,0.0000,48538917,13.4614,267759,0.0743,0.0000,0.0001,0.0013,0.0134,0.1342,1.3236,11.9451,73.1208,13.3871,0.0743,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_ffn_ln,Post-FFN sub-block,7,360579072,0,0.0000,53285326,14.7777,245425,0.0681,0.0000,0.0001,0.0013,0.0127,0.1272,1.2636,11.4853,72.3319,14.7096,0.0681,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_ffn_ln,Post-FFN sub-block,8,360579072,0,0.0000,60862310,16.8790,243393,0.0675,0.0000,0.0001,0.0011,0.0115,0.1137,1.1339,10.8042,71.0564,16.8115,0.0675,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_ffn_ln,Post-FFN sub-block,9,360579072,0,0.0000,51825930,14.3730,276893,0.0768,0.0000,0.0001,0.0013,0.0129,0.1285,1.2822,11.8481,72.3539,14.2962,0.0768,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_ffn_ln,Post-FFN sub-block,10,360579072,0,0.0000,55296743,15.3355,325926,0.0904,0.0000,0.0002,0.0014,0.0142,0.1407,1.4070,11.7565,71.3444,15.2451,0.0904,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_ffn_ln,Post-FFN sub-block,11,360579072,0,0.0000,13687883,3.7961,0,0.0000,0.0000,0.0002,0.0018,0.0179,0.1782,1.7833,17.5726,76.6499,3.7961,0.0000,0.0000,0.0000,0.0000
mrpc,bert,textattack/bert-base-uncased-MRPC,post_ffn_ln,Post-FFN sub-block,AGG,4326948864,0,0.0000,457227465,10.5670,2391023,0.0553,0.0000,0.0001,0.0014,0.0145,0.1452,1.4469,13.4552,74.3696,10.5117,0.0553,0.0000,0.0000,0.0000
