task,arch,model,probe,probe_display,layer,count,n_zero,pct_zero,n_gt1,pct_gt1,n_gt10,pct_gt10,"pct_(1e-08,1e-07]","pct_(1e-07,1e-06]","pct_(1e-06,1e-05]","pct_(1e-05,1e-04]","pct_(1e-04,1e-03]","pct_(1e-03,1e-02]","pct_(1e-02,1e-01]","pct_(1e-01,1e+00]","pct_(1e+00,1e+01]","pct_(1e+01,1e+02]","pct_(1e+02,1e+03]","pct_(1e+03,1e+04]","pct_(1e+04,1e+05]"
wnli,bert,textattack/bert-base-uncased-WNLI,attn_output,Attn × Wₒ,7,62423040,1,0.0000,29676,0.0475,0,0.0000,0.0001,0.0006,0.0058,0.0579,0.5769,5.7601,47.9609,45.5902,0.0475,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,attn_output,Attn × Wₒ,8,62423040,0,0.0000,24612,0.0394,0,0.0000,0.0001,0.0004,0.0045,0.0452,0.4505,4.4812,40.1095,54.8693,0.0394,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,attn_output,Attn × Wₒ,9,62423040,0,0.0000,32768,0.0525,0,0.0000,0.0000,0.0004,0.0042,0.0430,0.4306,4.3138,39.8375,55.3179,0.0525,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,attn_output,Attn × Wₒ,10,62423040,0,0.0000,15207,0.0244,0,0.0000,0.0001,0.0005,0.0048,0.0468,0.4747,4.7496,42.8559,51.8434,0.0244,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,attn_output,Attn × Wₒ,11,62423040,0,0.0000,216772,0.3473,0,0.0000,0.0000,0.0004,0.0046,0.0451,0.4511,4.5022,38.2752,56.3740,0.3473,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,attn_output,Attn × Wₒ,AGG,749076480,4,0.0000,911382,0.1217,0,0.0000,0.0000,0.0005,0.0046,0.0464,0.4647,4.6408,41.1727,53.5485,0.1217,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,0,62423040,0,0.0000,16792046,26.9004,16715,0.0268,0.0000,0.0001,0.0008,0.0080,0.0799,0.7961,7.9479,64.2669,26.8736,0.0268,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,1,62423040,0,0.0000,13573949,21.7451,78898,0.1264,0.0000,0.0001,0.0008,0.0091,0.0899,0.9031,9.0052,68.2466,21.6187,0.1264,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,2,62423040,0,0.0000,10726350,17.1833,80729,0.1293,0.0000,0.0001,0.0010,0.0100,0.1016,1.0108,10.0632,71.6300,17.0540,0.1293,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,3,62423040,0,0.0000,9849882,15.7792,80097,0.1283,0.0000,0.0001,0.0011,0.0109,0.1100,1.0915,10.8541,72.1531,15.6509,0.1283,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,4,62423040,0,0.0000,8817432,14.1253,80429,0.1288,0.0000,0.0001,0.0012,0.0115,0.1165,1.1604,11.4913,73.0937,13.9964,0.1268,0.0020,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,5,62423040,0,0.0000,8450541,13.5375,81216,0.1301,0.0000,0.0001,0.0011,0.0116,0.1182,1.1849,11.7367,73.4097,13.4074,0.1301,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,6,62423040,0,0.0000,8180825,13.1055,101254,0.1622,0.0000,0.0001,0.0013,0.0120,0.1203,1.2022,11.9044,73.6542,12.9433,0.1622,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,7,62423040,0,0.0000,8432206,13.5082,142987,0.2291,0.0000,0.0001,0.0012,0.0117,0.1176,1.1779,11.6929,73.4903,13.2791,0.2291,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,8,62423040,0,0.0000,8151908,13.0591,124344,0.1992,0.0000,0.0001,0.0012,0.0118,0.1181,1.1802,11.6901,73.9393,12.8599,0.1992,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,9,62423040,0,0.0000,7815692,12.5205,101069,0.1619,0.0000,0.0001,0.0012,0.0116,0.1170,1.1661,11.5930,74.5904,12.3586,0.1619,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,10,62423040,0,0.0000,7492285,12.0024,113221,0.1814,0.0000,0.0001,0.0012,0.0120,0.1182,1.1780,11.7116,74.9764,11.8211,0.1814,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,11,62423040,0,0.0000,6740038,10.7974,79788,0.1278,0.0000,0.0001,0.0012,0.0126,0.1262,1.2585,12.4925,75.3115,10.6695,0.1278,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_attn_ln,Post-Attn sub-block,AGG,749076480,0,0.0000,115023154,15.3553,1080747,0.1443,0.0000,0.0001,0.0011,0.0111,0.1111,1.1092,11.0152,72.3969,15.2111,0.1441,0.0002,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),0,249692160,0,0.0000,213070134,85.3331,265605,0.1064,0.0000,0.0000,0.0001,0.0012,0.0123,0.1239,1.2354,13.2940,85.2268,0.1064,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),1,249692160,0,0.0000,202115157,80.9457,79128,0.0317,0.0000,0.0000,0.0002,0.0014,0.0136,0.1370,1.3757,17.5263,80.9140,0.0317,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),2,249692160,1,0.0000,212054360,84.9263,78945,0.0316,0.0000,0.0000,0.0001,0.0011,0.0108,0.1074,1.0771,13.8772,84.8947,0.0316,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),3,249692160,1,0.0000,203644151,81.5581,170284,0.0682,0.0000,0.0000,0.0001,0.0014,0.0144,0.1430,1.4357,16.8472,81.4899,0.0682,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),4,249692160,0,0.0000,202896612,81.2587,118947,0.0476,0.0000,0.0000,0.0002,0.0014,0.0147,0.1463,1.4685,17.1102,81.2111,0.0476,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),5,249692160,0,0.0000,199529222,79.9101,28272,0.0113,0.0000,0.0000,0.0001,0.0015,0.0146,0.1456,1.4650,18.4630,79.8988,0.0113,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),6,249692160,0,0.0000,195665785,78.3628,6446,0.0026,0.0000,0.0000,0.0002,0.0017,0.0164,0.1651,1.6461,19.8078,78.3602,0.0026,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),7,249692160,0,0.0000,187323338,75.0217,41264,0.0165,0.0000,0.0000,0.0002,0.0018,0.0180,0.1806,1.8120,22.9657,75.0052,0.0165,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),8,249692160,0,0.0000,178355142,71.4300,22859,0.0092,0.0000,0.0000,0.0002,0.0021,0.0206,0.2055,2.0596,26.2820,71.4209,0.0092,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),9,249692160,0,0.0000,168840953,67.6196,233600,0.0936,0.0000,0.0000,0.0002,0.0022,0.0221,0.2203,2.2148,29.9208,67.5261,0.0936,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),10,249692160,1,0.0000,173361755,69.4302,83532,0.0335,0.0000,0.0000,0.0002,0.0018,0.0182,0.1822,1.8329,28.5345,69.3967,0.0325,0.0009,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),11,249692160,0,0.0000,153559406,61.4995,11915,0.0048,0.0000,0.0000,0.0002,0.0024,0.0245,0.2444,2.4628,35.7660,61.4947,0.0048,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_input,FFN1 (GELU in),AGG,2996305920,3,0.0000,2290416015,76.4413,1140797,0.0381,0.0000,0.0000,0.0002,0.0017,0.0167,0.1668,1.6738,21.6996,76.4033,0.0380,0.0001,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,0,249692160,4703667,1.8838,3905643,1.5642,1986,0.0008,0.0000,1.5678,2.9711,5.7475,10.8684,19.4967,34.6166,21.2839,1.5634,0.0008,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,1,249692160,943151,0.3777,2402732,0.9623,494,0.0002,0.0000,0.1745,0.4061,1.3184,4.9514,16.3444,44.6417,30.8235,0.9621,0.0002,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,2,249692160,603231,0.2416,992634,0.3975,2540,0.0010,0.0000,0.3636,0.9959,2.8662,8.0370,19.7057,42.6280,24.7644,0.3965,0.0010,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,3,249692160,1462354,0.5857,1342954,0.5378,0,0.0000,0.0000,0.2617,0.5985,1.7553,5.8447,17.8605,43.9691,28.5868,0.5378,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,4,249692160,1259767,0.5045,1167223,0.4675,632,0.0003,0.0000,0.2672,0.5751,1.6163,5.5501,18.3565,44.1324,28.5305,0.4672,0.0003,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,5,249692160,1007766,0.4036,739902,0.2963,1253,0.0005,0.0000,0.2636,0.4890,1.1206,3.6875,14.2242,46.8452,32.6699,0.2958,0.0005,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,6,249692160,441339,0.1768,834148,0.3341,0,0.0000,0.0000,0.1438,0.3202,0.8845,3.2778,13.4102,47.4038,34.0488,0.3341,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,7,249692160,283721,0.1136,821639,0.3291,0,0.0000,0.0000,0.0675,0.1561,0.4884,2.0161,10.1652,46.9651,39.6990,0.3291,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,8,249692160,155314,0.0622,802243,0.3213,513,0.0002,0.0000,0.0241,0.0637,0.2671,1.3487,7.7195,45.4638,44.7296,0.3211,0.0002,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,9,249692160,265200,0.1062,774147,0.3100,9950,0.0040,0.0000,0.0149,0.0497,0.2052,1.0249,5.9872,41.9139,50.3879,0.3061,0.0040,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,10,249692160,127067,0.0509,891280,0.3570,5001,0.0020,0.0000,0.0202,0.0488,0.1664,0.8081,5.0749,42.1829,51.2908,0.3549,0.0011,0.0009,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,11,249692160,104564,0.0419,1103463,0.4419,18,0.0000,0.0000,0.0065,0.0134,0.0493,0.2701,2.4004,36.7977,59.9787,0.4419,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,gelu_output,GELU output,AGG,2996305920,11357141,0.3790,15778008,0.5266,22387,0.0007,0.0000,0.2646,0.5573,1.3738,3.9737,12.5621,43.1300,37.2328,0.5258,0.0007,0.0001,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,0,62423040,1,0.0000,20209361,32.3748,221056,0.3541,0.0000,0.0001,0.0009,0.0084,0.0837,0.8420,8.3523,58.3378,32.0207,0.3541,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,1,62423040,1,0.0000,2870166,4.5979,101972,0.1634,0.0000,0.0002,0.0016,0.0165,0.1615,1.6195,16.0006,77.6022,4.4346,0.1634,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,2,62423040,0,0.0000,680566,1.0902,1270,0.0020,0.0000,0.0002,0.0023,0.0227,0.2289,2.2945,22.4639,73.8971,1.0882,0.0000,0.0020,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,3,62423040,1,0.0000,1047554,1.6782,1270,0.0020,0.0000,0.0002,0.0021,0.0207,0.2059,2.0582,20.0958,75.9390,1.6761,0.0020,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,4,62423040,1,0.0000,346387,0.5549,1270,0.0020,0.0000,0.0002,0.0025,0.0246,0.2502,2.4877,24.1729,72.5070,0.5529,0.0020,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,5,62423040,1,0.0000,270964,0.4341,1270,0.0020,0.0000,0.0003,0.0028,0.0295,0.2921,2.9155,27.9671,68.3585,0.4320,0.0020,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,6,62423040,1,0.0000,243510,0.3901,1270,0.0020,0.0000,0.0003,0.0030,0.0295,0.2953,2.9542,28.3237,68.0039,0.3881,0.0020,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,7,62423040,1,0.0000,536214,0.8590,635,0.0010,0.0000,0.0003,0.0028,0.0266,0.2663,2.6639,25.4904,70.6907,0.8580,0.0010,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,8,62423040,1,0.0000,572487,0.9171,4174,0.0067,0.0000,0.0003,0.0027,0.0266,0.2669,2.6710,25.7714,70.3440,0.9104,0.0065,0.0002,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,9,62423040,0,0.0000,630849,1.0106,17438,0.0279,0.0000,0.0003,0.0028,0.0278,0.2808,2.8030,27.1390,68.7357,0.9827,0.0127,0.0153,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,10,62423040,1,0.0000,482007,0.7722,10328,0.0165,0.0000,0.0003,0.0031,0.0306,0.3134,3.1284,30.0331,65.7188,0.7556,0.0050,0.0112,0.0004,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,11,62423040,2,0.0000,672305,1.0770,8124,0.0130,0.0000,0.0003,0.0032,0.0320,0.3214,3.2084,30.3975,64.9601,1.0640,0.0130,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ffn2_output,FFN2 output,AGG,749076480,11,0.0000,28562370,3.8130,370077,0.0494,0.0000,0.0002,0.0025,0.0246,0.2472,2.4705,23.8506,69.5912,3.7636,0.0470,0.0024,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,0,62423040,0,0.0000,3097121,4.9615,0,0.0000,0.0000,0.0001,0.0016,0.0152,0.1526,1.5268,15.1974,78.1448,4.9615,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,1,62423040,0,0.0000,3220617,5.1593,3888,0.0062,0.0000,0.0002,0.0016,0.0162,0.1603,1.6069,15.8996,77.1558,5.1531,0.0062,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,2,62423040,0,0.0000,2998233,4.8031,3637,0.0058,0.0000,0.0002,0.0018,0.0175,0.1745,1.7453,16.9945,76.2631,4.7973,0.0058,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,3,62423040,0,0.0000,3904300,6.2546,66649,0.1068,0.0000,0.0002,0.0018,0.0170,0.1702,1.6947,15.6218,76.2398,6.1478,0.1068,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,4,62423040,0,0.0000,3685883,5.9047,69539,0.1114,0.0000,0.0001,0.0017,0.0172,0.1751,1.7476,15.5479,76.6056,5.7933,0.1114,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,5,62423040,0,0.0000,4643356,7.4385,69527,0.1114,0.0000,0.0002,0.0016,0.0155,0.1549,1.5701,14.4865,76.3326,7.3271,0.1114,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,6,62423040,0,0.0000,5027115,8.0533,65981,0.1057,0.0000,0.0002,0.0016,0.0153,0.1558,1.5467,14.2273,75.9997,7.9476,0.1057,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,7,62423040,0,0.0000,5515854,8.8362,60482,0.0969,0.0000,0.0002,0.0014,0.0145,0.1458,1.4635,13.5894,75.9489,8.7394,0.0969,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,8,62423040,0,0.0000,5891689,9.4383,53240,0.0853,0.0000,0.0002,0.0014,0.0137,0.1369,1.3761,13.2935,75.7398,9.3530,0.0853,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,9,62423040,0,0.0000,6050367,9.6925,59759,0.0957,0.0000,0.0001,0.0016,0.0155,0.1560,1.5785,14.1014,74.4543,9.5968,0.0957,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,10,62423040,0,0.0000,6008293,9.6251,67103,0.1075,0.0000,0.0002,0.0018,0.0179,0.1814,1.8202,14.1905,74.1628,9.5176,0.1075,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,11,62423040,0,0.0000,1119205,1.7929,0,0.0000,0.0000,0.0002,0.0023,0.0227,0.2289,2.2872,22.3074,73.3584,1.7929,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,post_ffn_ln,Post-FFN sub-block,AGG,749076480,0,0.0000,51162033,6.8300,519805,0.0694,0.0000,0.0002,0.0017,0.0165,0.1661,1.6636,15.4548,75.8671,6.7606,0.0694,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_mean_sum,LN₁ Σxᵢ (mean sum),0,81280,0,0.0000,80163,98.6257,73262,90.1353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0098,0.1390,1.2254,8.4904,90.1353,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_mean_sum,LN₁ Σxᵢ (mean sum),1,81280,0,0.0000,81280,100.0000,77053,94.7995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.2005,94.7995,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_mean_sum,LN₁ Σxᵢ (mean sum),2,81280,0,0.0000,81280,100.0000,46674,57.4237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.5763,57.4237,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_mean_sum,LN₁ Σxᵢ (mean sum),3,81280,0,0.0000,81280,100.0000,73714,90.6914,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3086,90.6914,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_mean_sum,LN₁ Σxᵢ (mean sum),4,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_mean_sum,LN₁ Σxᵢ (mean sum),5,81280,0,0.0000,81280,100.0000,81213,99.9176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0824,99.9176,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_mean_sum,LN₁ Σxᵢ (mean sum),6,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_mean_sum,LN₁ Σxᵢ (mean sum),7,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_mean_sum,LN₁ Σxᵢ (mean sum),8,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_mean_sum,LN₁ Σxᵢ (mean sum),9,81280,0,0.0000,81280,100.0000,80010,98.4375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5625,98.4375,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_mean_sum,LN₁ Σxᵢ (mean sum),10,81280,0,0.0000,81276,99.9951,78049,96.0249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0037,3.9702,96.0249,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_mean_sum,LN₁ Σxᵢ (mean sum),11,81280,0,0.0000,81280,100.0000,78679,96.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2000,96.8000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_mean_sum,LN₁ Σxᵢ (mean sum),AGG,975360,0,0.0000,974239,99.8851,913774,93.6858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0117,0.1024,6.1992,93.6858,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var_sum,LN₁ Σ(xᵢ−μ)²,0,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var_sum,LN₁ Σ(xᵢ−μ)²,1,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var_sum,LN₁ Σ(xᵢ−μ)²,2,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var_sum,LN₁ Σ(xᵢ−μ)²,3,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var_sum,LN₁ Σ(xᵢ−μ)²,4,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var_sum,LN₁ Σ(xᵢ−μ)²,5,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var_sum,LN₁ Σ(xᵢ−μ)²,6,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var_sum,LN₁ Σ(xᵢ−μ)²,7,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var_sum,LN₁ Σ(xᵢ−μ)²,8,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1587,99.8413,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var_sum,LN₁ Σ(xᵢ−μ)²,9,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2488,98.4929,0.2584,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var_sum,LN₁ Σ(xᵢ−μ)²,10,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1152,96.7815,0.1033,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var_sum,LN₁ Σ(xᵢ−μ)²,11,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1964,79.4943,17.3093,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var_sum,LN₁ Σ(xᵢ−μ)²,AGG,975360,0,0.0000,975360,100.0000,975360,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6432,97.8842,1.4726,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,0,81280,0,0.0000,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,1,81280,0,0.0000,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
