task,arch,model,probe,probe_display,layer,count,mean,std,min,max,accum_max
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,3,81280,0.417269,0.124027,0.253780,0.905849,
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,4,81280,0.564361,0.102443,0.150075,1.132821,
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,5,81280,0.545547,0.112061,0.135537,1.168845,
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,6,81280,0.617554,0.090149,0.184868,1.036285,
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,7,81280,0.610038,0.097925,0.156409,1.053389,
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,8,81280,0.727065,0.175950,0.127189,1.243283,
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,9,81280,0.756661,0.249338,0.094182,1.488428,
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,10,81280,0.798031,0.253185,0.040619,1.449841,
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,11,81280,0.939029,0.352348,0.023120,3.184176,
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,0,81280,1.918867,0.211250,1.234886,2.264690,
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,1,81280,1.857872,0.283662,1.107955,2.162944,
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,2,81280,1.584361,0.201531,1.031151,2.068731,
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,3,81280,1.587778,0.184345,1.050684,1.985049,
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,4,81280,1.353250,0.178185,0.939549,2.581340,
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,5,81280,1.381588,0.199318,0.924957,2.716258,
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,6,81280,1.287650,0.145786,0.982337,2.325781,
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,7,81280,1.299826,0.172213,0.974329,2.528538,
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,8,81280,1.211633,0.235297,0.896840,2.803986,
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,9,81280,1.219368,0.314313,0.819665,3.258485,
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,10,81280,1.235599,0.578662,0.830500,4.961749,
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,11,81280,1.231015,0.960864,0.560404,6.576733,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),0,81280,-58.236145,17.622487,-81.332153,-0.984207,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),1,81280,-40.162474,9.469284,-79.619080,-4.530622,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),2,81280,-37.959326,27.344234,-288.951019,-3.017631,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),3,81280,-20.350455,18.657406,-179.994370,1.198570,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),4,81280,-28.679876,18.007705,-176.125778,-2.860018,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),5,81280,-27.905645,14.990884,-146.778015,-4.080944,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),6,81280,-29.802587,12.038816,-122.448463,-6.241054,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),7,81280,-33.604899,8.924847,-101.491295,-15.370574,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),8,81280,-32.549888,12.898307,-188.010162,-17.396580,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),9,81280,-46.639562,120.732552,-1305.274658,-15.363119,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),10,81280,-56.602540,202.511279,-1414.492188,-5.870513,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),11,81280,-39.302792,7.670007,-116.912979,-9.563619,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,0,81280,4631.071611,1799.665575,762.047607,8839.369141,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,1,81280,2450.706358,749.996782,668.951660,6617.491211,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,2,81280,2783.693881,6842.647298,729.721191,79466.828125,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,3,81280,2000.746351,3911.979223,691.488098,38555.625000,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,4,81280,1728.680566,3858.642519,650.477295,34938.507812,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,5,81280,1425.797789,2970.870093,646.527100,26324.472656,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,6,81280,1198.208227,2011.647460,641.771545,17788.656250,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,7,81280,1092.952264,1199.129417,606.368042,11464.173828,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,8,81280,1202.582964,1841.221518,470.579132,38339.359375,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,9,81280,15436.364032,113153.009050,418.073700,1617311.375000,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,10,81280,28358.312376,158943.348376,371.627686,1264192.625000,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,11,81280,1439.715181,388.516605,515.048584,8832.855469,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,0,81280,6.030041,2.343315,0.992249,11.509596,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,1,81280,3.191024,0.976558,0.871031,8.616526,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,2,81280,3.624602,8.909697,0.950158,103.472435,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,3,81280,2.605139,5.093723,0.900375,50.202637,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,4,81280,2.250886,5.024274,0.846976,45.492851,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,5,81280,1.856508,3.868321,0.841832,34.276657,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,6,81280,1.560167,2.619333,0.835640,23.162313,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,7,81280,1.423115,1.561366,0.789542,14.927310,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,8,81280,1.565863,2.397424,0.612733,49.921043,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,9,81280,20.099433,147.334651,0.544367,2105.874268,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,10,81280,36.924887,206.957491,0.483890,1646.084229,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,11,81280,1.874629,0.505881,0.670636,11.501114,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,0,81280,0.451582,0.149156,0.294761,1.003898,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,1,81280,0.584771,0.114509,0.340670,1.071478,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,2,81280,0.637102,0.113610,0.098308,1.025893,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,3,81280,0.713398,0.101432,0.141136,1.053873,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,4,81280,0.781557,0.097543,0.148262,1.086587,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,5,81280,0.847853,0.097681,0.170805,1.089901,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,6,81280,0.894661,0.098450,0.207783,1.093932,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,7,81280,0.910944,0.131229,0.258827,1.125414,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,8,81280,0.925743,0.181488,0.141533,1.277510,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,9,81280,1.006307,0.214810,0.021791,1.355358,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,10,81280,1.018379,0.235552,0.024648,1.437562,
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,11,81280,0.754221,0.122992,0.294870,1.221115,
