task,arch,model,probe,probe_display,layer,count,n_zero,pct_zero,n_gt1,pct_gt1,n_gt10,pct_gt10,"pct_(1e-08,1e-07]","pct_(1e-07,1e-06]","pct_(1e-06,1e-05]","pct_(1e-05,1e-04]","pct_(1e-04,1e-03]","pct_(1e-03,1e-02]","pct_(1e-02,1e-01]","pct_(1e-01,1e+00]","pct_(1e+00,1e+01]","pct_(1e+01,1e+02]","pct_(1e+02,1e+03]","pct_(1e+03,1e+04]","pct_(1e+04,1e+05]"
qnli,bert,textattack/bert-base-uncased-QNLI,attn_output,Attn × Wₒ,5,10296655872,145,0.0000,29955448,0.2909,0,0.0000,0.0000,0.0004,0.0044,0.0440,0.4398,4.3881,38.5699,56.2624,0.2909,0.0000,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,attn_output,Attn × Wₒ,6,10296655872,142,0.0000,30067089,0.2920,0,0.0000,0.0000,0.0004,0.0036,0.0357,0.3569,3.5627,32.3713,63.3774,0.2920,0.0000,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,attn_output,Attn × Wₒ,7,10296655872,105,0.0000,14016073,0.1361,0,0.0000,0.0000,0.0004,0.0042,0.0414,0.4143,4.1383,36.8461,58.4192,0.1361,0.0000,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,attn_output,Attn × Wₒ,8,10296655872,137,0.0000,28495402,0.2767,0,0.0000,0.0000,0.0003,0.0029,0.0291,0.2909,2.9071,27.3123,69.1806,0.2767,0.0000,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,attn_output,Attn × Wₒ,9,10296655872,129,0.0000,18821443,0.1828,0,0.0000,0.0000,0.0003,0.0031,0.0315,0.3151,3.1494,30.0927,66.2249,0.1828,0.0000,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,attn_output,Attn × Wₒ,10,10296655872,152,0.0000,8399235,0.0816,0,0.0000,0.0000,0.0003,0.0035,0.0347,0.3470,3.4675,32.7623,63.3032,0.0816,0.0000,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,attn_output,Attn × Wₒ,11,10296655872,120,0.0000,61821060,0.6004,0,0.0000,0.0000,0.0003,0.0033,0.0330,0.3305,3.2889,27.3235,68.4199,0.6004,0.0000,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,attn_output,Attn × Wₒ,AGG,123559870464,1598,0.0000,299718647,0.2426,0,0.0000,0.0000,0.0004,0.0038,0.0380,0.3805,3.7997,34.6341,60.9008,0.2426,0.0000,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_attn_ln,Post-Attn sub-block,0,10296655872,0,0.0000,2795239138,27.1471,3025833,0.0294,0.0000,0.0001,0.0008,0.0078,0.0777,0.7765,7.7567,64.2335,27.1177,0.0294,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_attn_ln,Post-Attn sub-block,1,10296655872,0,0.0000,2322508697,22.5560,12180276,0.1183,0.0000,0.0001,0.0009,0.0088,0.0879,0.8789,8.7647,67.7029,22.4377,0.1183,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_attn_ln,Post-Attn sub-block,2,10296655872,0,0.0000,1986360849,19.2913,12820957,0.1245,0.0000,0.0001,0.0009,0.0095,0.0946,0.9458,9.4290,70.2288,19.1668,0.1245,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_attn_ln,Post-Attn sub-block,3,10296655872,0,0.0000,1764469017,17.1363,12502505,0.1214,0.0000,0.0001,0.0010,0.0105,0.1048,1.0478,10.4082,71.2912,17.0149,0.1214,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_attn_ln,Post-Attn sub-block,4,10296655872,0,0.0000,1566339255,15.2121,12665488,0.1230,0.0000,0.0001,0.0011,0.0113,0.1133,1.1334,11.1994,72.3292,15.0891,0.1210,0.0020,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_attn_ln,Post-Attn sub-block,5,10296655872,0,0.0000,1549779908,15.0513,12493926,0.1213,0.0000,0.0001,0.0011,0.0114,0.1144,1.1432,11.2524,72.4260,14.9300,0.1213,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_attn_ln,Post-Attn sub-block,6,10296655872,0,0.0000,1547194097,15.0262,12753432,0.1239,0.0000,0.0001,0.0011,0.0113,0.1129,1.1286,11.1675,72.5523,14.9023,0.1239,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_attn_ln,Post-Attn sub-block,7,10296655872,0,0.0000,1610639562,15.6424,16921785,0.1643,0.0000,0.0001,0.0011,0.0110,0.1099,1.0987,10.8720,72.2648,15.4780,0.1643,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_attn_ln,Post-Attn sub-block,8,10296655872,0,0.0000,1606735666,15.6044,16238013,0.1577,0.0000,0.0001,0.0011,0.0109,0.1087,1.0865,10.7749,72.4134,15.4467,0.1577,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_attn_ln,Post-Attn sub-block,9,10296655872,0,0.0000,1521833268,14.7799,10613118,0.1031,0.0000,0.0001,0.0011,0.0108,0.1078,1.0776,10.7279,73.2948,14.6768,0.1031,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_attn_ln,Post-Attn sub-block,10,10296655872,0,0.0000,1444367390,14.0275,12457510,0.1210,0.0000,0.0001,0.0011,0.0110,0.1101,1.1016,10.9627,73.7858,13.9066,0.1210,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_attn_ln,Post-Attn sub-block,11,10296655872,0,0.0000,1312249390,12.7444,13163277,0.1278,0.0000,0.0001,0.0012,0.0117,0.1167,1.1672,11.5951,74.3636,12.6166,0.1278,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_attn_ln,Post-Attn sub-block,AGG,123559870464,0,0.0000,21027716237,17.0182,147836120,0.1196,0.0000,0.0001,0.0010,0.0105,0.1049,1.0488,10.4092,71.4072,16.8986,0.1195,0.0002,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_input,FFN1 (GELU in),0,41186623488,23,0.0000,34216049388,83.0756,43475684,0.1056,0.0000,0.0000,0.0001,0.0014,0.0142,0.1416,1.4166,15.3504,82.9701,0.1056,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_input,FFN1 (GELU in),1,41186623488,29,0.0000,33787392658,82.0349,9867110,0.0240,0.0000,0.0000,0.0001,0.0014,0.0140,0.1398,1.3997,16.4100,82.0109,0.0240,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_input,FFN1 (GELU in),2,41186623488,19,0.0000,34502794177,83.7718,12750391,0.0310,0.0000,0.0000,0.0001,0.0013,0.0125,0.1252,1.2546,14.8344,83.7409,0.0310,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_input,FFN1 (GELU in),3,41186623488,16,0.0000,33158547369,80.5080,20395557,0.0495,0.0000,0.0000,0.0002,0.0015,0.0153,0.1529,1.5324,17.7897,80.4585,0.0495,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_input,FFN1 (GELU in),4,41186623488,22,0.0000,32484037915,78.8704,14271953,0.0347,0.0000,0.0000,0.0002,0.0017,0.0169,0.1686,1.6859,19.2564,78.8357,0.0347,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_input,FFN1 (GELU in),5,41186623488,30,0.0000,31585371379,76.6884,4475059,0.0109,0.0000,0.0000,0.0002,0.0018,0.0181,0.1814,1.8186,21.2915,76.6776,0.0109,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_input,FFN1 (GELU in),6,41186623488,40,0.0000,31186312345,75.7195,997913,0.0024,0.0000,0.0000,0.0002,0.0019,0.0194,0.1938,1.9393,22.1259,75.7171,0.0024,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_input,FFN1 (GELU in),7,41186623488,47,0.0000,29647380819,71.9830,3715972,0.0090,0.0000,0.0000,0.0002,0.0022,0.0216,0.2157,2.1576,25.6197,71.9740,0.0090,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_input,FFN1 (GELU in),8,41186623488,53,0.0000,28728327434,69.7516,5047870,0.0123,0.0000,0.0000,0.0002,0.0023,0.0234,0.2339,2.3429,27.6456,69.7393,0.0123,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_input,FFN1 (GELU in),9,41186623488,36,0.0000,30012281537,72.8690,38923841,0.0945,0.0000,0.0000,0.0002,0.0019,0.0189,0.1890,1.8970,25.0240,72.7745,0.0945,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_input,FFN1 (GELU in),10,41186623488,34,0.0000,28279947518,68.6629,13587262,0.0330,0.0000,0.0000,0.0002,0.0020,0.0205,0.2049,2.0593,29.0501,68.6300,0.0322,0.0008,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_input,FFN1 (GELU in),11,41186623488,39,0.0000,28416767191,68.9951,855496,0.0021,0.0000,0.0000,0.0002,0.0019,0.0188,0.1883,1.8948,28.9009,68.9931,0.0021,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_input,FFN1 (GELU in),AGG,494239481856,388,0.0000,376005209730,76.0775,168364108,0.0341,0.0000,0.0000,0.0002,0.0018,0.0178,0.1779,1.7832,21.9415,76.0435,0.0340,0.0001,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_output,GELU output,0,41186623488,773454109,1.8779,702463543,1.7056,125678,0.0003,0.0000,1.6081,2.9231,5.3173,9.9216,18.1810,34.4077,24.0576,1.7053,0.0003,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_output,GELU output,1,41186623488,168609765,0.4094,331626597,0.8052,17669,0.0000,0.0000,0.2903,0.8586,2.6130,7.3531,18.4048,41.5988,27.6669,0.8051,0.0000,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_output,GELU output,2,41186623488,103312883,0.2508,232120364,0.5636,418972,0.0010,0.0000,0.4492,1.2319,3.1898,8.1838,19.4227,41.0912,25.6169,0.5626,0.0010,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_output,GELU output,3,41186623488,242873280,0.5897,265023309,0.6435,68,0.0000,0.0000,0.3223,0.7472,2.1447,6.4420,17.5677,42.0976,29.4452,0.6435,0.0000,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_output,GELU output,4,41186623488,188003949,0.4565,238708178,0.5796,203963,0.0005,0.0000,0.2564,0.5561,1.5106,4.9559,16.2167,43.9933,31.4750,0.5791,0.0005,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_output,GELU output,5,41186623488,156079106,0.3790,187448099,0.4551,210821,0.0005,0.0000,0.2690,0.5427,1.2771,3.7983,13.1874,44.6494,35.4420,0.4546,0.0005,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_output,GELU output,6,41186623488,67004830,0.1627,203756304,0.4947,18,0.0000,0.0000,0.1560,0.3744,1.0494,3.5605,12.9718,45.0837,36.1468,0.4947,0.0000,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_output,GELU output,7,41186623488,38728922,0.0940,197998014,0.4807,2,0.0000,0.0000,0.0712,0.1748,0.5612,2.2724,10.0999,44.5165,41.7293,0.4807,0.0000,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_output,GELU output,8,41186623488,26815381,0.0651,204296244,0.4960,198125,0.0005,0.0000,0.0352,0.1022,0.4090,1.8861,9.0949,43.7784,44.1331,0.4955,0.0005,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_output,GELU output,9,41186623488,46957043,0.1140,123477968,0.2998,1403502,0.0034,0.0000,0.0316,0.1087,0.4335,1.9277,9.1245,44.9572,43.0029,0.2964,0.0034,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_output,GELU output,10,41186623488,19421678,0.0472,165463709,0.4017,685850,0.0017,0.0000,0.0193,0.0531,0.2064,1.0252,6.1363,42.3648,49.7459,0.4001,0.0009,0.0008,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_output,GELU output,11,41186623488,12021406,0.0292,102321593,0.2484,61463,0.0001,0.0000,0.0103,0.0220,0.0840,0.4884,4.2443,42.9640,51.9094,0.2483,0.0001,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,gelu_output,GELU output,AGG,494239481856,1843282352,0.3730,2954703922,0.5978,3326131,0.0007,0.0000,0.2932,0.6412,1.5663,4.3179,12.8877,42.6252,36.6976,0.5972,0.0006,0.0001,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,ffn2_output,FFN2 output,0,10296655872,104,0.0000,2535345801,24.6230,25843633,0.2510,0.0000,0.0001,0.0009,0.0094,0.0942,0.9419,9.3584,64.9721,24.3720,0.2510,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,ffn2_output,FFN2 output,1,10296655872,128,0.0000,200960936,1.9517,3718327,0.0361,0.0000,0.0002,0.0019,0.0191,0.1909,1.9092,18.8393,77.0877,1.9156,0.0361,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,ffn2_output,FFN2 output,2,10296655872,117,0.0000,145386294,1.4120,212376,0.0021,0.0000,0.0002,0.0023,0.0226,0.2265,2.2652,22.1369,73.9342,1.4099,0.0000,0.0020,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,ffn2_output,FFN2 output,3,10296655872,111,0.0000,183599455,1.7831,209486,0.0020,0.0000,0.0002,0.0020,0.0200,0.2003,2.0033,19.6524,76.3387,1.7811,0.0007,0.0014,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,ffn2_output,FFN2 output,4,10296655872,134,0.0000,99676168,0.9680,209487,0.0020,0.0000,0.0002,0.0023,0.0229,0.2291,2.2901,22.3895,74.0978,0.9660,0.0020,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,ffn2_output,FFN2 output,5,10296655872,142,0.0000,89258747,0.8669,209487,0.0020,0.0000,0.0003,0.0026,0.0261,0.2618,2.6181,25.2933,70.9309,0.8648,0.0020,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,ffn2_output,FFN2 output,6,10296655872,105,0.0000,82336263,0.7996,209487,0.0020,0.0000,0.0003,0.0026,0.0257,0.2565,2.5639,24.8719,71.4795,0.7976,0.0020,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,ffn2_output,FFN2 output,7,10296655872,136,0.0000,91650174,0.8901,105646,0.0010,0.0000,0.0002,0.0025,0.0247,0.2470,2.4715,23.9732,72.3907,0.8891,0.0010,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,ffn2_output,FFN2 output,8,10296655872,131,0.0000,116060438,1.1272,806172,0.0078,0.0000,0.0002,0.0024,0.0240,0.2396,2.3951,23.3312,72.8803,1.1193,0.0070,0.0008,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,ffn2_output,FFN2 output,9,10296655872,144,0.0000,93338023,0.9065,2350727,0.0228,0.0000,0.0003,0.0028,0.0280,0.2799,2.7974,27.1071,68.8779,0.8837,0.0095,0.0133,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,ffn2_output,FFN2 output,10,10296655872,124,0.0000,86351165,0.8386,1397346,0.0136,0.0000,0.0003,0.0027,0.0274,0.2738,2.7361,26.5642,69.5569,0.8251,0.0039,0.0081,0.0015,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,ffn2_output,FFN2 output,11,10296655872,118,0.0000,63440298,0.6161,498690,0.0048,0.0000,0.0003,0.0027,0.0274,0.2736,2.7350,26.4757,69.8690,0.6113,0.0048,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,ffn2_output,FFN2 output,AGG,123559870464,1494,0.0000,3787403762,3.0652,35770864,0.0290,0.0000,0.0002,0.0023,0.0231,0.2311,2.3106,22.4994,71.8680,3.0363,0.0267,0.0021,0.0001,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_ffn_ln,Post-FFN sub-block,0,10296655872,0,0.0000,662441488,6.4336,43,0.0000,0.0000,0.0001,0.0015,0.0146,0.1459,1.4583,14.4654,77.4807,6.4336,0.0000,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_ffn_ln,Post-FFN sub-block,1,10296655872,0,0.0000,793477388,7.7062,502383,0.0049,0.0000,0.0001,0.0014,0.0142,0.1416,1.4157,14.0148,76.7059,7.7013,0.0049,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_ffn_ln,Post-FFN sub-block,2,10296655872,0,0.0000,682661091,6.6299,419939,0.0041,0.0000,0.0002,0.0016,0.0161,0.1607,1.6066,15.7470,75.8379,6.6259,0.0041,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_ffn_ln,Post-FFN sub-block,3,10296655872,0,0.0000,795530039,7.7261,9625930,0.0935,0.0000,0.0002,0.0016,0.0161,0.1605,1.6012,14.6779,75.8165,7.6326,0.0935,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_ffn_ln,Post-FFN sub-block,4,10296655872,0,0.0000,791758744,7.6895,10156758,0.0986,0.0000,0.0002,0.0017,0.0169,0.1687,1.6799,14.7841,75.6591,7.5908,0.0986,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_ffn_ln,Post-FFN sub-block,5,10296655872,0,0.0000,955996543,9.2845,9977536,0.0969,0.0000,0.0002,0.0015,0.0151,0.1511,1.5071,13.6007,75.4398,9.1876,0.0969,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_ffn_ln,Post-FFN sub-block,6,10296655872,0,0.0000,1082576088,10.5139,9163202,0.0890,0.0000,0.0001,0.0014,0.0140,0.1397,1.4023,12.9639,74.9648,10.4249,0.0890,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_ffn_ln,Post-FFN sub-block,7,10296655872,0,0.0000,1208113140,11.7331,8624000,0.0838,0.0000,0.0001,0.0014,0.0135,0.1349,1.3464,12.3957,74.3749,11.6493,0.0838,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_ffn_ln,Post-FFN sub-block,8,10296655872,0,0.0000,1395664790,13.5545,8455863,0.0821,0.0000,0.0001,0.0012,0.0124,0.1240,1.2398,11.8028,73.2650,13.4724,0.0821,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_ffn_ln,Post-FFN sub-block,9,10296655872,0,0.0000,1389689252,13.4965,9389332,0.0912,0.0000,0.0001,0.0014,0.0139,0.1393,1.3923,12.4639,72.4925,13.4053,0.0912,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_ffn_ln,Post-FFN sub-block,10,10296655872,0,0.0000,1354583315,13.1556,11288637,0.1096,0.0000,0.0002,0.0016,0.0163,0.1630,1.6249,12.5787,72.4597,13.0459,0.1096,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_ffn_ln,Post-FFN sub-block,11,10296655872,0,0.0000,187148182,1.8176,64729,0.0006,0.0000,0.0002,0.0021,0.0207,0.2071,2.0699,20.3349,75.5475,1.8169,0.0006,0.0000,0.0000,0.0000
qnli,bert,textattack/bert-base-uncased-QNLI,post_ffn_ln,Post-FFN sub-block,AGG,123559870464,0,0.0000,11299640060,9.1451,77668352,0.0629,0.0000,0.0002,0.0015,0.0153,0.1530,1.5287,14.1525,75.0037,9.0822,0.0629,0.0000,0.0000,0.0000
