[Rank 0] 
==================== NEW EVALUATION SESSION ====================
[Rank 0] RL Step 1 | Applying configuration...
[Rank 0] --- RL Step 1/100 Started ---
[Rank 0] RL Step 1 | Batch 1/100 | Batch Loss: 0.2300
[Rank 0] RL Step 4 | Batch 65/100 | Batch Loss: 0.6751
[Rank 0] RL Step 4 | Batch 66/100 | Batch Loss: 0.5362
[Rank 0] RL Step 4 | Batch 67/100 | Batch Loss: 0.1874
[Rank 0] RL Step 4 | Batch 68/100 | Batch Loss: 0.2401
[Rank 0] RL Step 4 | Batch 69/100 | Batch Loss: 0.4439
[Rank 0] RL Step 4 | Batch 70/100 | Batch Loss: 0.3440
[Rank 0] RL Step 4 | Batch 71/100 | Batch Loss: 0.1299
[Rank 0] RL Step 4 | Batch 72/100 | Batch Loss: 0.2590
[Rank 0] RL Step 4 | Batch 73/100 | Batch Loss: 0.4471
[Rank 0] RL Step 4 | Batch 74/100 | Batch Loss: 0.3732
[Rank 0] RL Step 4 | Batch 75/100 | Batch Loss: 0.2786
[Rank 0] RL Step 4 | Batch 76/100 | Batch Loss: 0.2744
[Rank 0] RL Step 4 | Batch 77/100 | Batch Loss: 0.5883
[Rank 0] RL Step 4 | Batch 78/100 | Batch Loss: 0.5215
[Rank 0] RL Step 4 | Batch 79/100 | Batch Loss: 0.2710
[Rank 0] RL Step 4 | Batch 80/100 | Batch Loss: 0.5540
[Rank 0] RL Step 4 | Batch 81/100 | Batch Loss: 0.3122
[Rank 0] RL Step 4 | Batch 82/100 | Batch Loss: 0.5070
[Rank 0] RL Step 4 | Batch 83/100 | Batch Loss: 0.2335
[Rank 0] RL Step 4 | Batch 84/100 | Batch Loss: 0.2074
[Rank 0] RL Step 4 | Batch 85/100 | Batch Loss: 0.3305
[Rank 0] RL Step 4 | Batch 86/100 | Batch Loss: 0.3092
[Rank 0] RL Step 4 | Batch 87/100 | Batch Loss: 0.3727
[Rank 0] RL Step 4 | Batch 88/100 | Batch Loss: 0.3989
[Rank 0] RL Step 4 | Batch 89/100 | Batch Loss: 0.2759
[Rank 0] RL Step 4 | Batch 90/100 | Batch Loss: 0.2286
[Rank 0] RL Step 4 | Batch 91/100 | Batch Loss: 0.2528
[Rank 0] RL Step 4 | Batch 92/100 | Batch Loss: 0.5912
[Rank 0] RL Step 4 | Batch 93/100 | Batch Loss: 0.5341
[Rank 0] RL Step 4 | Batch 94/100 | Batch Loss: 0.3811
[Rank 0] RL Step 4 | Batch 95/100 | Batch Loss: 0.8645
[Rank 0] RL Step 4 | Batch 96/100 | Batch Loss: 0.5710
[Rank 0] RL Step 4 | Batch 97/100 | Batch Loss: 0.5127
[Rank 0] RL Step 4 | Batch 98/100 | Batch Loss: 0.5715
[Rank 0] RL Step 4 | Batch 99/100 | Batch Loss: 0.4016
[Rank 0] RL Step 4 | Batch 100/100 | Batch Loss: 0.3406
[Rank 0] RL Step 4 | Eval Loop Finished. Avg Loss: 0.3863
[Rank 0] RL Step 4 | Restoring model state...
[Rank 0] RL Step 5 | Applying configuration...
[Rank 0] --- RL Step 5/100 Started ---
[Rank 0] RL Step 5 | Batch 1/100 | Batch Loss: 0.4205
[Rank 0] RL Step 5 | Batch 2/100 | Batch Loss: 0.4882
[Rank 0] RL Step 5 | Batch 3/100 | Batch Loss: 0.2230
[Rank 0] RL Step 5 | Batch 4/100 | Batch Loss: 0.2017
[Rank 0] RL Step 5 | Batch 5/100 | Batch Loss: 0.4446
[Rank 0] RL Step 5 | Batch 6/100 | Batch Loss: 0.4323
[Rank 0] RL Step 5 | Batch 7/100 | Batch Loss: 0.1961
[Rank 0] RL Step 5 | Batch 8/100 | Batch Loss: 0.3427
[Rank 0] RL Step 5 | Batch 9/100 | Batch Loss: 0.3670
[Rank 0] RL Step 5 | Batch 10/100 | Batch Loss: 0.6479
[Rank 0] RL Step 5 | Batch 11/100 | Batch Loss: 0.2218
[Rank 0] RL Step 5 | Batch 12/100 | Batch Loss: 0.3344
[Rank 0] RL Step 5 | Batch 13/100 | Batch Loss: 0.2489
[Rank 0] RL Step 5 | Batch 14/100 | Batch Loss: 0.3324
[Rank 0] RL Step 5 | Batch 15/100 | Batch Loss: 0.3728
[Rank 0] RL Step 5 | Batch 16/100 | Batch Loss: 0.2480
[Rank 0] RL Step 5 | Batch 17/100 | Batch Loss: 0.2707
[Rank 0] RL Step 5 | Batch 18/100 | Batch Loss: 0.3805
[Rank 0] RL Step 5 | Batch 19/100 | Batch Loss: 0.5538
[Rank 0] RL Step 5 | Batch 20/100 | Batch Loss: 0.2069
[Rank 0] RL Step 5 | Batch 21/100 | Batch Loss: 0.3701
[Rank 0] RL Step 5 | Batch 22/100 | Batch Loss: 0.4770
[Rank 0] RL Step 5 | Batch 23/100 | Batch Loss: 0.1167
[Rank 0] RL Step 5 | Batch 24/100 | Batch Loss: 0.2398
[Rank 0] RL Step 5 | Batch 25/100 | Batch Loss: 0.1862
[Rank 0] RL Step 5 | Batch 26/100 | Batch Loss: 0.4347
[Rank 0] RL Step 5 | Batch 27/100 | Batch Loss: 0.3532
[Rank 0] RL Step 5 | Batch 28/100 | Batch Loss: 0.5974
[Rank 0] RL Step 5 | Batch 29/100 | Batch Loss: 0.4359
