task,arch,model,probe,probe_display,layer,count,mean,std,min,max
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,10,8827568128,-0.002281,0.199836,-3.482207,2.303820
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,11,8827568128,-0.000921,0.389983,-4.574650,3.325521
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,12,8827568128,0.000773,0.419749,-7.855713,3.898321
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,13,8827568128,-0.001077,0.128631,-3.534685,3.309989
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,14,8827568128,0.001435,0.174726,-4.920491,2.630057
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,15,8827568128,0.000214,0.271843,-7.440590,2.462549
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,16,8827568128,0.002949,0.322356,-3.548069,3.774745
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,17,8827568128,0.001076,0.326530,-2.488353,2.989365
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,18,8827568128,0.000688,0.314533,-3.061272,2.749683
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,19,8827568128,0.000572,0.362300,-3.118439,3.917582
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,20,8827568128,-0.001636,0.489139,-5.171394,9.645339
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,21,8827568128,-0.003970,0.516109,-4.452627,7.211725
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,22,8827568128,0.001793,0.511773,-3.931776,7.617861
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,attn_output,Attn × Wₒ,23,8827568128,-0.000018,0.752673,-4.772223,8.736103
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,0,8827568128,-0.008873,1.160754,-14.972539,112.398781
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,1,8827568128,0.021111,1.536298,-8.999599,93.877556
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,2,8827568128,0.036078,2.066160,-7.961976,91.488213
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,3,8827568128,0.040740,2.086594,-7.193317,82.167168
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,4,8827568128,0.044790,2.024247,-7.887070,82.340981
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,5,8827568128,0.057469,2.112777,-12.122422,71.365028
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,6,8827568128,0.044344,2.351748,-31.553230,87.699860
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,7,8827568128,-0.024132,2.035115,-69.235092,31.257559
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,8,8827568128,-0.046585,2.065293,-72.573051,26.256731
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,9,8827568128,-0.044660,1.909877,-67.819252,41.592415
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,10,8827568128,-0.036200,1.590812,-54.394047,64.594704
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,11,8827568128,-0.029809,1.262300,-48.307529,80.662582
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,12,8827568128,-0.027332,1.233383,-45.540668,79.911934
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,13,8827568128,-0.018954,1.168713,-40.869991,83.440269
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,14,8827568128,-0.010044,1.117722,-32.702316,76.981224
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,15,8827568128,-0.012326,1.096943,-56.514854,48.808773
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,16,8827568128,-0.026596,1.199208,-65.247757,19.809937
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,17,8827568128,-0.024965,1.140337,-58.250885,11.367308
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,18,8827568128,-0.027263,1.260677,-56.844646,16.290848
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,19,8827568128,-0.020957,1.495993,-95.098824,19.684259
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,20,8827568128,0.001797,1.382332,-81.617203,40.997177
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,21,8827568128,0.015092,1.166854,-52.014118,43.134884
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,22,8827568128,0.018404,1.066473,-23.911192,41.129036
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_attn_ln,Post-Attn sub-block,23,8827568128,0.021401,1.103575,-8.836264,46.701889
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),0,35310272512,-3.416745,2.186988,-25.801430,37.510151
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),1,35310272512,-3.133844,1.615502,-15.187855,13.514942
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),2,35310272512,-3.005808,1.343593,-18.209890,13.230062
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),3,35310272512,-2.742767,1.100675,-12.432582,10.235908
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),4,35310272512,-2.404654,1.121933,-12.611111,17.335472
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),5,35310272512,-2.393216,1.139860,-12.595548,10.324412
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),6,35310272512,-2.655140,1.202801,-13.560464,11.126264
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),7,35310272512,-2.995507,1.073193,-14.624813,23.158329
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),8,35310272512,-2.191955,0.970573,-14.105453,10.875009
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),9,35310272512,-1.377894,0.989411,-14.408501,12.178296
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),10,35310272512,-1.119588,0.984104,-30.755407,12.573406
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),11,35310272512,0.502768,1.513233,-33.994286,15.826487
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),12,35310272512,-1.833938,1.525357,-38.603542,10.546124
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),13,35310272512,-1.683013,1.054762,-27.875523,12.653984
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),14,35310272512,-1.475250,1.058890,-34.115376,13.897334
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),15,35310272512,-1.273297,1.037467,-12.581091,19.891581
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),16,35310272512,-0.796128,1.125034,-16.535589,17.403435
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),17,35310272512,-0.792835,1.051017,-54.404430,76.755226
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),18,35310272512,-1.683964,1.149758,-55.044758,70.431870
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),19,35310272512,-1.784463,1.235638,-26.647228,27.996826
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),20,35310272512,-1.405743,1.061868,-67.869942,84.619560
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),21,35310272512,-1.293282,1.791391,-197.320190,81.118225
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),22,35310272512,-1.359692,1.395354,-120.740753,22.024780
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_input,FFN1 (GELU in),23,35310272512,-1.718279,0.999782,-22.187571,9.357070
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,0,35310272512,0.028775,0.348185,-0.169971,37.510151
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,1,35310272512,-0.009449,0.252878,-0.169971,13.514942
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,2,35310272512,-0.015490,0.130166,-0.169971,13.230062
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,3,35310272512,-0.021636,0.112842,-0.169971,10.235908
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,4,35310272512,-0.030294,0.188272,-0.169971,17.335472
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,5,35310272512,-0.025825,0.164830,-0.169971,10.324412
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,6,35310272512,-0.015929,0.173533,-0.169971,11.126264
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,7,35310272512,-0.015618,0.097029,-0.169971,23.158329
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,8,35310272512,-0.040893,0.105509,-0.169971,10.875009
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,9,35310272512,-0.062580,0.173330,-0.169971,12.178296
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,10,35310272512,-0.055165,0.202106,-0.169971,12.573406
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,11,35310272512,0.786658,0.990531,-0.169971,15.826487
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,12,35310272512,-0.000585,0.284286,-0.169971,10.546124
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,13,35310272512,-0.059271,0.171085,-0.169971,12.653984
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,14,35310272512,-0.061181,0.155736,-0.169971,13.897334
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,15,35310272512,-0.044517,0.283013,-0.169971,19.891581
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,16,35310272512,0.037921,0.420162,-0.169971,17.403435
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,17,35310272512,0.013315,0.391714,-0.169971,76.755226
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,18,35310272512,-0.053782,0.273223,-0.169971,70.431870
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,19,35310272512,-0.051101,0.213952,-0.169971,27.996826
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,20,35310272512,-0.052867,0.212880,-0.169971,84.619560
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,21,35310272512,-0.041281,0.268497,-0.169971,81.118225
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,22,35310272512,-0.032631,0.239171,-0.169971,22.024780
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,gelu_output,GELU output,23,35310272512,-0.055174,0.136272,-0.169971,9.357070
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,0,8827568128,-0.055199,1.637994,-43.430676,179.016495
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,1,8827568128,0.004402,0.983872,-7.038487,55.319046
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,2,8827568128,0.001375,0.352132,-4.514535,18.018929
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,3,8827568128,-0.004827,0.264132,-4.979446,7.925899
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,4,8827568128,0.053531,1.433741,-9.769824,82.701782
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,5,8827568128,0.058424,1.666898,-6.786138,85.006317
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,6,8827568128,0.039170,1.501331,-28.248579,99.272758
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,7,8827568128,0.010840,0.403532,-22.771324,49.905426
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,8,8827568128,0.002774,0.336844,-9.615606,34.696224
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,9,8827568128,0.007662,0.536858,-12.327871,40.254063
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,10,8827568128,0.003145,1.071171,-17.750401,90.475052
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,11,8827568128,0.080584,6.283181,-167.228699,94.259743
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,12,8827568128,0.000647,0.820497,-61.181618,99.393364
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,13,8827568128,0.007640,0.584306,-96.836884,86.533005
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,14,8827568128,0.002357,0.411591,-34.381893,46.219048
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,15,8827568128,-0.002581,1.006650,-54.721275,28.827953
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,16,8827568128,-0.004010,1.427383,-76.841652,20.721962
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,17,8827568128,-0.052585,3.505729,-1017.773804,302.907867
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,18,8827568128,-0.036323,4.347776,-721.053589,160.173584
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,19,8827568128,-0.005832,2.653495,-247.618881,95.858185
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,20,8827568128,0.016586,2.061652,-820.242615,740.729187
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,21,8827568128,0.042791,4.326808,-443.309265,573.391357
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,22,8827568128,0.013030,4.008779,-885.231506,902.365417
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,ffn2_output,FFN2 output,23,8827568128,0.000805,0.294055,-6.065453,3.023217
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,0,8827568128,0.033512,0.662902,-4.943450,12.445161
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,1,8827568128,0.017346,0.587005,-5.000143,13.241457
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,2,8827568128,0.014251,0.528171,-4.790969,13.688216
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,3,8827568128,0.010012,0.460514,-4.711164,10.603154
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,4,8827568128,0.006843,0.367613,-4.898037,8.339280
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,5,8827568128,0.004161,0.330295,-6.802834,6.649215
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,6,8827568128,-0.004033,0.366941,-16.471760,6.325202
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,7,8827568128,-0.006287,0.473751,-13.078593,6.002324
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,8,8827568128,-0.010356,0.597349,-16.006737,10.350329
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,9,8827568128,-0.006757,0.622456,-15.577444,14.041430
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,10,8827568128,0.008546,0.771594,-18.203926,13.303299
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,11,8827568128,0.006442,0.775561,-17.943144,12.028234
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,12,8827568128,0.002517,0.724502,-16.854511,13.565495
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,13,8827568128,0.004010,0.695645,-13.442493,12.561877
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,14,8827568128,-0.001451,0.666318,-15.310290,10.306355
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,15,8827568128,-0.015325,0.689335,-15.005322,6.700135
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,16,8827568128,-0.013926,0.672752,-13.045053,6.056115
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,17,8827568128,-0.013484,0.609182,-12.081940,5.769243
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,18,8827568128,-0.005330,0.602567,-10.282777,7.484305
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,19,8827568128,0.002429,0.651846,-8.251829,16.758669
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,20,8827568128,-0.005989,0.636790,-6.432016,17.075991
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,21,8827568128,-0.008783,0.616348,-4.620488,18.609301
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,22,8827568128,-0.000783,0.684868,-4.115439,24.503687
bl_sst2,bert,assemblyai/bert-large-uncased-sst2,post_ffn_ln,Post-FFN sub-block,23,8827568128,-0.001521,0.565460,-4.560650,6.541237
